#{"t_start": 1708778428.471224, "env_id": "scheduler-customEnv"}
r,l,t
52.699333,38,1109.00778
52.06471,39,1109.032705
50.592353,41,1109.058855
48.171091,41,1109.085051
52.395167,38,1109.109341
46.070329,51,1109.142059
52.09624,39,1109.166997
50.053347,43,1109.194444
52.406756,38,1109.21867
50.628996,42,1109.24518
51.021717,41,1109.27136
50.15635,42,1109.299123
49.848899,37,1109.322888
48.628281,39,1109.347605
52.936383,37,1109.371293
50.628374,40,1109.396916
50.957351,39,1109.421699
52.073477,39,1109.446609
51.396808,40,1109.471776
52.053347,39,1109.496725
51.176886,41,1109.522897
51.596934,40,1109.54839
52.312113,38,1109.572606
50.947503,41,1109.59885
50.405764,42,1109.625434
50.996384,40,1109.651395
49.173224,44,1109.679505
51.288502,40,1109.705127
51.116938,39,1109.729935
47.663453,41,1109.756118
51.687979,39,1109.781359
50.492416,42,1109.808279
34.921454,42,1109.835028
44.450451,42,1109.861872
52.593606,37,1109.885549
53.273549,37,1109.90931
52.142921,38,1109.933651
49.845347,41,1109.95953
50.202292,42,1109.986435
50.938385,41,1123.094609
53.172376,37,1123.14066
43.366369,44,1123.182101
50.978572,41,1123.215923
49.190621,45,1123.262532
52.100127,39,1123.297473
47.404136,42,1123.335669
51.010733,41,1123.362138
52.30028,38,1123.386462
51.663412,39,1123.411446
48.025249,40,1123.437067
49.967863,38,1123.461312
46.564825,42,1123.488187
48.049106,40,1123.513702
53.011301,37,1123.537455
47.612437,41,1123.563411
52.76618,37,1123.587207
53.096907,37,1123.610971
51.075443,41,1123.63719
52.299685,39,1123.662317
51.72262,39,1123.687213
45.483063,37,1123.710901
53.0274,37,1123.734523
52.61389,38,1123.758885
51.33576,40,1123.784255
40.466567,44,1123.812584
52.545149,38,1123.836911
48.718817,39,1123.861673
52.381242,38,1123.885967
50.326154,42,1123.912675
51.97198,39,1123.937636
52.406755,38,1123.961783
52.869238,38,1123.986082
52.069851,38,1124.010407
47.670811,41,1124.11091
52.604483,38,1124.135928
52.510165,38,1124.160396
44.955624,47,1124.190646
50.632639,41,1124.216687
52.907703,37,1124.240409
52.593553,38,1124.264686
51.74643,39,1124.290341
50.362789,42,1124.317421
49.576304,37,1124.341118
46.036439,44,1124.369764
51.284299,40,1124.395498
52.937303,37,1124.419236
50.302128,42,1124.445844
52.18677,39,1124.471611
44.366865,40,1124.496992
52.945122,37,1124.520723
51.990026,39,1124.54554
52.553613,38,1135.816709
52.284123,39,1135.842656
52.49633,37,1135.877251
51.956657,38,1135.912792
46.57528,38,1135.946784
52.761843,38,1135.972309
52.468273,38,1136.008142
52.434974,38,1136.03325
52.579231,38,1136.063695
51.575875,40,1136.089285
52.884532,37,1136.113008
48.332796,40,1136.138382
51.950497,39,1136.163488
52.802048,38,1136.18774
52.040973,39,1136.212705
50.9012,41,1136.238679
52.739168,37,1136.262356
43.530863,40,1136.288121
52.600064,37,1136.311801
46.335257,38,1136.336112
53.322999,37,1136.359775
49.619233,37,1136.383473
53.129294,37,1136.407098
51.535435,38,1136.431366
50.062642,37,1136.455052
52.813249,38,1136.479373
48.881059,39,1136.504019
52.983991,37,1136.527692
45.792065,41,1136.553722
53.026489,37,1136.57736
51.927589,39,1136.602222
49.107693,38,1136.626499
51.978049,39,1136.651793
52.63402,37,1136.675942
49.92455,43,1136.703153
52.058208,39,1136.727863
51.820356,39,1136.752749
48.95914,38,1136.776823
46.174649,38,1136.801988
52.638953,37,1136.825765
52.301696,38,1136.850035
52.213006,39,1136.874944
49.08991,38,1136.899248
52.118237,38,1136.923487
51.249288,40,1136.948953
52.288466,38,1136.973246
52.845753,37,1136.996899
53.412618,37,1137.0206
51.322124,40,1137.04582
51.812671,39,1137.070802
51.264485,41,1137.096754
52.553347,38,1137.121028
41.956358,45,1137.148895
51.703149,39,1148.681393
52.913953,37,1148.71539
52.887499,37,1148.74633
51.638304,40,1148.777195
51.403338,40,1148.812593
53.044328,37,1148.846033
50.956756,41,1148.872969
51.27758,40,1148.899923
52.5819,37,1148.924698
51.809732,38,1148.949246
52.398134,38,1148.973623
52.879429,37,1148.997355
52.504785,37,1149.02203
50.62418,42,1149.048994
52.887952,37,1149.072721
44.002867,40,1149.098058
47.661694,39,1149.122901
49.257816,38,1149.147357
52.525064,38,1149.172438
50.311806,39,1149.197513
52.784056,37,1149.221241
52.131476,38,1149.245596
51.776543,39,1149.270404
52.919193,37,1149.294242
53.271087,37,1149.317906
52.544525,38,1149.342265
52.523801,38,1149.366518
48.836701,38,1149.390726
49.344711,38,1149.415055
53.137185,37,1149.438706
51.254158,41,1149.464143
53.053347,37,1149.4878
52.163475,38,1149.51198
53.135418,37,1149.535599
52.655223,37,1149.559203
53.189467,37,1149.582858
52.399018,38,1149.607151
52.767542,38,1149.631308
49.871429,40,1149.656475
52.436301,38,1149.680758
52.419914,38,1149.705066
46.166974,37,1149.728677
52.450154,38,1149.75289
44.769499,39,1149.777413
51.004483,41,1149.803966
53.408749,37,1149.827735
53.369112,37,1149.851471
52.800127,38,1149.875693
52.414395,38,1149.900082
52.109218,38,1149.92438
51.144617,41,1149.950502
52.490179,38,1149.974731
52.321682,38,1149.999049
47.641255,41,1162.754288
52.164683,38,1162.779848
52.69633,37,1162.804555
49.98318,40,1162.830967
52.038763,39,1162.869029
45.957297,38,1162.90264
52.461265,38,1162.935446
53.069256,37,1162.990368
53.304483,37,1163.01528
52.050199,38,1163.039816
51.371403,40,1163.065537
52.277499,38,1163.090276
52.06545,39,1163.115019
52.776642,38,1163.13927
52.327345,38,1163.164447
49.36928,37,1163.188289
52.599369,38,1163.212445
51.841947,39,1163.23731
52.537816,38,1163.26156
52.789278,38,1163.285918
48.46298,38,1163.309964
50.694255,41,1163.335968
52.515214,38,1163.359963
51.689927,39,1163.38467
52.739709,37,1163.408347
52.103103,39,1163.43318
52.569256,38,1163.457535
52.975443,37,1163.481626
51.933839,39,1163.506579
53.039891,37,1163.530383
49.425529,38,1163.554571
53.218246,37,1163.578232
52.236996,38,1163.602634
52.986301,37,1163.626359
50.98273,41,1163.652893
52.477959,37,1163.67677
52.953094,37,1163.700563
52.011991,39,1163.725507
48.061898,40,1163.750853
52.944581,37,1163.77447
52.520194,38,1163.798772
45.590134,39,1163.823396
52.324036,38,1163.847628
50.374613,43,1163.874271
52.107567,39,1163.899083
7.202787,93,1163.957345
53.190089,37,1163.981025
52.313033,38,1164.005269
52.587627,37,1164.028858
4.725515,109,1164.094055
52.204673,39,1164.118997
50.892957,40,1177.00988
52.415973,38,1177.035178
46.509777,38,1177.060615
52.473359,39,1177.086665
53.079447,37,1177.111379
52.972376,37,1177.145976
51.559606,40,1177.184788
45.005629,37,1177.217322
53.260742,37,1177.241148
52.398765,38,1177.266331
35.677506,47,1177.297378
52.672665,38,1177.321732
53.028347,37,1177.345469
52.211707,38,1177.369855
52.875694,37,1177.39349
52.939386,37,1177.417139
47.715259,40,1177.442263
52.164629,38,1177.467701
51.643255,40,1177.493433
52.574559,38,1177.517576
52.97326,37,1177.541258
53.104482,37,1177.565005
52.49523,38,1177.589264
52.284876,38,1177.613441
53.148612,37,1177.637061
53.101073,37,1177.660922
53.143444,37,1177.684585
52.142667,38,1177.708815
43.876462,38,1177.733077
53.487068,37,1177.756679
51.982892,39,1177.781626
51.857892,39,1177.806786
52.562248,38,1177.831167
53.084597,37,1177.854892
52.730979,37,1177.878583
51.614386,39,1177.903427
52.551669,38,1177.927608
51.978717,39,1177.95214
48.762787,39,1177.976788
51.852761,37,1178.000491
52.887817,37,1178.024154
52.38062,38,1178.048327
51.87418,39,1178.07313
52.094635,39,1178.097883
52.169256,39,1178.1227
47.774583,38,1178.146877
51.508217,40,1178.172289
39.625988,39,1178.197154
52.138195,39,1178.221805
53.080746,37,1178.24548
52.653482,38,1178.269632
52.656756,38,1178.294756
53.030745,37,1178.318567
52.804158,38,1190.308753
51.022186,41,1190.335766
52.835697,37,1190.370503
52.032333,39,1190.407786
52.434976,38,1190.433248
51.999794,39,1190.468999
52.311869,39,1190.505746
52.652147,38,1190.530901
49.284726,38,1190.563951
52.477157,38,1190.588322
53.05341,37,1190.612042
52.409561,38,1190.636372
52.69431,37,1190.660301
52.928852,37,1190.684131
52.788899,37,1190.707894
51.949965,39,1190.732906
46.263774,38,1190.757393
52.06168,39,1190.783716
45.114286,39,1190.808822
53.151317,37,1190.832491
53.126453,37,1190.856222
47.531229,37,1190.879898
51.562591,40,1190.905528
51.461049,40,1190.931209
52.7887,38,1190.95555
51.97326,39,1190.980242
51.967172,39,1191.005082
52.925253,37,1191.028789
51.09918,41,1191.055003
52.181882,39,1191.079997
52.517786,39,1191.104899
53.235183,37,1191.128557
52.885508,37,1191.152195
51.396258,40,1191.177799
53.00102,37,1191.201465
51.77004,39,1191.226415
51.825939,38,1191.250731
52.991405,37,1191.274468
51.039205,41,1191.300886
52.581377,38,1191.325219
52.822034,37,1191.348897
51.66067,39,1191.373853
52.791695,37,1191.397517
52.373423,38,1191.421846
50.668588,41,1191.447923
42.557035,43,1191.475028
52.514087,38,1191.49933
52.776101,37,1191.522992
52.871096,38,1191.54729
47.476684,41,1191.573571
52.594851,38,1191.597829
47.645731,38,1191.622165
52.438934,38,1191.646563
51.91168,39,1191.672274
52.791892,37,1203.846026
48.567183,37,1203.879709
53.042867,37,1203.904757
53.035544,37,1203.939099
53.029483,37,1203.974238
51.518904,40,1204.001021
52.459624,38,1204.034931
52.825659,37,1204.059976
52.900876,37,1204.084628
51.796943,39,1204.109764
51.574342,40,1204.135328
52.832694,37,1204.159797
51.597782,39,1204.184968
52.32409,38,1204.209286
52.871546,37,1204.232973
52.255358,37,1204.256646
52.036049,39,1204.281518
51.817533,39,1204.307451
52.337411,38,1204.332817
51.820185,39,1204.357934
44.841279,39,1204.38298
52.151976,38,1204.407345
50.316965,38,1204.431642
52.465495,38,1204.45597
52.325443,38,1204.480379
52.650208,38,1204.504537
53.081368,37,1204.52821
48.692078,37,1204.551884
52.856088,37,1204.575551
52.412149,38,1204.599842
53.084877,37,1204.623542
48.447631,37,1204.647163
48.91651,39,1204.672069
52.092172,39,1204.697023
51.547097,40,1204.722601
52.716568,37,1204.746265
45.058433,38,1204.770585
52.371527,38,1204.795121
49.495789,37,1204.818892
52.249333,38,1204.843268
52.700198,38,1204.867682
52.747845,37,1204.891436
52.626832,38,1204.915721
52.607387,37,1204.939513
53.086969,37,1204.963245
51.824983,39,1204.988133
44.915639,41,1205.014222
52.658947,37,1205.037937
52.92014,37,1205.061714
53.043309,37,1205.085451
52.901606,37,1205.109154
51.21701,40,1205.134673
47.223941,38,1205.159058
52.49826,38,1205.183456
52.27749,38,1218.477774
52.292966,38,1218.513376
52.967064,37,1218.538189
44.976561,38,1218.569883
43.878212,41,1218.596838
52.894148,37,1218.621569
52.24595,38,1218.658027
52.649541,37,1218.691725
53.003338,38,1218.725123
49.678342,37,1218.748927
52.138953,39,1218.773968
48.922136,38,1218.798899
46.087203,38,1218.823326
52.976615,37,1218.847881
51.821527,39,1218.87408
52.643516,38,1218.898641
52.582171,37,1218.922426
52.864485,37,1218.946165
52.344084,38,1218.970261
36.675928,39,1218.99502
51.732675,39,1219.019996
49.112977,38,1219.044292
52.345257,39,1219.069295
52.616388,37,1219.092956
52.238791,38,1219.117313
52.159028,39,1219.142516
52.678347,38,1219.167643
53.072791,37,1219.191494
42.600806,42,1219.218196
52.293679,38,1219.242617
52.915594,37,1219.266363
52.073791,39,1219.291994
52.973044,37,1219.315831
52.729736,38,1219.340083
53.021583,37,1219.363754
48.174334,40,1219.388948
30.500524,40,1219.41437
51.746177,39,1219.439113
53.432261,37,1219.462849
52.695176,37,1219.48647
52.385336,38,1219.510567
53.027147,37,1219.534209
51.85755,38,1219.558463
51.89238,39,1219.583227
51.642542,39,1219.60793
52.473991,38,1219.63218
45.927147,39,1219.657125
51.578879,39,1219.682031
52.688385,38,1219.706171
53.186373,37,1219.729873
52.507541,38,1219.754153
51.963619,39,1219.778985
52.210715,38,1219.803265
52.754988,37,1233.3898
52.434642,38,1233.415153
51.756053,40,1233.441209
52.369761,38,1233.466611
52.496033,38,1233.491616
46.002778,38,1233.532463
51.954285,38,1233.577658
51.952499,39,1233.609215
52.466406,38,1233.63348
52.805024,37,1233.658123
52.086833,38,1233.682474
52.709155,38,1233.706561
49.801414,37,1233.730284
53.0399,37,1233.753969
52.308641,38,1233.778294
52.606269,38,1233.803377
51.928473,39,1233.827986
37.027824,39,1233.852758
52.244761,38,1233.877013
52.013465,37,1233.900713
52.248062,38,1233.924929
53.021033,37,1233.948523
52.021834,38,1233.972754
52.798017,37,1233.996453
52.436887,37,1234.020087
47.884893,41,1234.046106
52.531296,37,1234.069712
52.769589,37,1234.09328
52.273278,38,1234.117513
52.677337,38,1234.141834
47.288546,39,1234.166339
52.576579,38,1234.190608
50.640639,41,1234.216858
51.641604,40,1234.242076
52.083325,39,1234.266864
52.811751,37,1234.290763
52.415279,38,1234.315198
52.034875,39,1234.340158
52.108388,38,1234.364513
52.474306,38,1234.388849
51.66389,39,1234.413718
52.87187,37,1234.437508
53.322223,37,1234.461215
53.100876,37,1234.484988
52.544445,38,1234.509265
52.860634,38,1234.533594
52.458965,38,1234.559064
49.895549,37,1234.583803
45.939463,44,1234.611312
52.28705,38,1234.635523
52.711256,38,1234.660267
48.970322,38,1234.685598
51.959561,38,1234.710965
52.354292,38,1234.735645
52.681945,38,1246.080262
52.661274,38,1246.117866
45.35736,37,1246.151455
53.174305,37,1246.205724
52.497665,38,1246.255986
51.933515,38,1246.308966
52.227589,39,1246.345215
52.808235,37,1246.373948
53.125515,37,1246.399928
52.916631,37,1246.428624
52.866532,38,1246.456818
53.146276,37,1246.482616
51.581251,37,1246.510539
51.776773,40,1246.539851
52.227824,38,1246.568562
47.810562,40,1246.597028
52.688699,37,1246.623548
47.33392,37,1246.656426
52.514747,38,1246.683881
52.689043,37,1246.710996
51.598585,39,1246.738678
48.79023,38,1246.765505
52.252508,37,1246.791004
53.017127,37,1246.818138
51.094671,40,1246.845973
52.86876,37,1246.874126
52.464187,37,1246.900271
52.299469,38,1246.926304
52.526669,38,1246.952641
53.162943,37,1246.977495
53.073874,37,1247.002786
52.533433,37,1247.029282
52.015405,39,1247.05511
52.833596,38,1247.08249
52.532631,37,1247.110222
52.806512,38,1247.137509
52.857071,37,1247.164791
49.28563,39,1247.192866
49.458772,38,1247.219179
45.312203,38,1247.245043
52.320852,38,1247.271295
52.951345,37,1247.297015
52.633731,38,1247.321677
53.2637,37,1247.346855
51.828834,40,1247.374504
53.026579,37,1247.399075
48.324479,38,1247.425603
52.536428,38,1247.450773
52.372503,38,1247.476878
52.165936,38,1247.504185
53.38207,37,1247.529979
49.007997,38,1247.556189
52.051289,38,1247.582274
41.290147,37,1247.608451
52.799847,37,1254.631304
53.053248,37,1254.656098
52.970825,37,1254.680745
53.079168,37,1254.705356
53.204177,37,1254.730006
52.025154,39,1254.755692
49.801187,37,1254.800943
52.4672,38,1254.844542
47.547203,39,1254.879793
48.325762,40,1254.906867
52.205728,38,1254.931241
52.892578,37,1254.954837
45.016541,39,1254.979395
51.284425,40,1255.00474
52.360715,37,1255.028337
53.133018,37,1255.051952
53.201254,37,1255.075597
53.37234,37,1255.099218
51.342317,41,1255.125356
53.120194,37,1255.149483
53.128094,37,1255.173817
53.220771,37,1255.197577
53.128022,37,1255.221221
52.779664,37,1255.244885
51.987599,38,1255.268923
52.039882,38,1255.293681
52.986996,37,1255.317515
53.149523,37,1255.341278
52.314683,38,1255.365336
52.758704,38,1255.389675
52.685868,38,1255.41388
52.381233,38,1255.438961
52.93889,37,1255.46272
53.297791,37,1255.486314
53.230746,37,1255.509974
52.949306,37,1255.533568
53.167867,37,1255.557203
52.913132,37,1255.580871
53.233594,37,1255.604512
50.142226,43,1255.631605
52.725605,38,1255.6565
52.409191,38,1255.680943
46.096429,38,1255.705167
52.155511,37,1255.728745
53.277779,37,1255.752443
52.866253,37,1255.776022
53.044824,37,1255.80047
52.766027,38,1255.824831
52.557964,38,1255.849041
52.838322,37,1255.872598
52.095068,39,1255.89735
52.348441,38,1255.92148
53.071528,37,1255.945002
53.215802,37,1255.970555
48.715449,44,1262.566896
52.392434,38,1262.652453
51.58641,40,1262.696172
52.128293,39,1262.72633
52.287275,38,1262.767607
46.317028,38,1262.802352
53.037753,37,1262.834007
52.204916,38,1262.858466
48.564068,40,1262.886242
52.267263,38,1262.910655
51.580178,40,1262.936705
52.485724,38,1262.961043
52.592362,38,1262.985256
51.946348,37,1263.008898
53.036617,37,1263.032454
52.465206,39,1263.057181
52.552201,38,1263.08129
53.101669,37,1263.104774
52.614458,38,1263.128931
52.150659,39,1263.153794
53.089647,37,1263.177329
51.792542,40,1263.202822
49.364972,37,1263.226392
51.285165,40,1263.251885
51.661283,38,1263.275965
52.393056,38,1263.300393
52.961049,37,1263.323996
52.557503,37,1263.347524
53.106179,37,1263.371089
51.287743,38,1263.395224
52.759092,38,1263.419517
53.562817,37,1263.443091
45.882648,37,1263.467008
52.788953,38,1263.491222
51.72547,39,1263.516136
53.180745,37,1263.539816
52.814156,38,1263.563858
48.759508,39,1263.588783
52.732081,38,1263.61316
50.852282,41,1263.639318
52.876669,37,1263.663156
52.60514,38,1263.687446
51.653374,40,1263.712627
53.026669,37,1263.736186
45.72537,39,1263.761075
51.308451,41,1263.786994
52.626957,38,1263.811666
52.520067,38,1263.836019
51.397421,40,1263.861478
50.139818,42,1263.888397
53.339138,37,1263.912059
52.194319,39,1263.937777
52.870627,37,1263.961514
52.875253,37,1263.986155
51.786265,39,1269.844108
53.209723,37,1269.868786
52.336869,39,1269.896338
52.836617,38,1269.924089
51.76554,40,1269.964932
52.626832,38,1269.997522
52.632396,38,1270.027857
52.580078,38,1270.074683
53.023693,37,1270.098921
43.213588,43,1270.126461
52.028663,40,1270.151658
53.113763,37,1270.175266
53.356071,37,1270.198876
52.529663,38,1270.223158
52.801741,37,1270.246704
52.096529,39,1270.27155
53.21131,37,1270.297766
51.320392,40,1270.325212
52.962708,37,1270.352542
52.012185,39,1270.378273
52.338457,39,1270.403297
53.08062,37,1270.427706
52.704231,37,1270.45157
53.228347,37,1270.475573
51.704321,39,1270.501281
49.791439,38,1270.526113
53.112375,37,1270.550646
52.645654,38,1270.575617
51.647918,40,1270.602017
52.738132,38,1270.626741
53.180177,37,1270.651182
52.084218,38,1270.676552
52.063511,40,1270.703623
52.762302,38,1270.730215
51.831567,39,1270.755996
53.219067,37,1270.780373
53.189593,37,1270.805181
51.090847,41,1270.831663
52.50442,38,1270.856493
53.073738,37,1270.88071
46.69592,40,1270.907021
52.004862,39,1270.933063
52.066983,39,1270.958492
50.791208,41,1270.985779
52.614837,38,1271.01077
52.283262,38,1271.035474
48.526418,39,1271.060951
45.952492,43,1271.089219
53.005556,37,1271.114816
51.19799,40,1271.141252
52.912059,37,1271.166396
52.772854,38,1271.191439
48.558358,37,1271.21581
48.959548,38,1278.342939
53.109155,37,1278.373453
50.176151,37,1278.401125
52.844517,38,1278.426409
52.952012,37,1278.462118
51.256476,40,1278.50379
52.819382,38,1278.555269
53.355286,37,1278.580029
53.260418,37,1278.604276
52.426011,39,1278.62936
52.760851,38,1278.654418
53.122665,37,1278.678281
52.467226,39,1278.703267
53.358136,37,1278.726995
52.569635,38,1278.751357
53.31508,37,1278.775089
52.633587,38,1278.799327
53.316794,37,1278.822979
53.479285,37,1278.846595
53.142109,37,1278.870197
49.733792,37,1278.893809
51.926579,39,1278.918679
52.08411,39,1278.944115
52.754294,38,1278.969445
52.589539,38,1278.994217
52.111238,39,1279.019199
52.409912,38,1279.043541
53.190405,37,1279.067891
53.245834,37,1279.093219
52.309723,39,1279.118694
53.591785,37,1279.142527
52.710616,38,1279.166859
52.478789,38,1279.191131
51.973738,39,1279.215877
53.13411,37,1279.239548
53.347476,37,1279.263199
52.818931,38,1279.288192
53.174929,37,1279.312041
52.486806,39,1279.336737
53.210913,37,1279.360368
52.28346,39,1279.385983
52.970897,38,1279.410139
49.614027,37,1279.433884
-106.929457,308,1279.650427
53.120753,37,1279.674222
46.159006,37,1279.697915
43.05635,42,1279.724596
52.73586,38,1286.594808
53.300506,37,1286.619585
45.518899,37,1286.644231
53.451263,37,1286.668903
53.230051,37,1286.7008
48.296018,38,1286.734756
53.069003,37,1286.772312
53.037438,37,1286.801271
53.333515,37,1286.825574
52.310481,39,1286.850688
53.252526,37,1286.8744
52.780746,38,1286.898655
53.303293,37,1286.922302
52.950758,38,1286.946506
53.004231,37,1286.97011
53.164701,37,1286.99375
45.893497,38,1287.018013
53.115405,37,1287.043057
51.910021,38,1287.067539
52.731179,38,1287.091975
53.14596,37,1287.115744
52.564142,38,1287.140091
53.10708,37,1287.164802
53.137429,37,1287.188605
53.209785,37,1287.212797
49.188092,39,1287.23839
51.772223,39,1287.264022
53.034976,37,1287.288024
53.216406,37,1287.313625
49.591394,38,1287.338053
51.907721,38,1287.362327
53.129294,37,1287.385995
53.186328,37,1287.409614
52.886725,38,1287.433765
52.658262,38,1287.458016
52.783966,38,1287.482114
53.107703,37,1287.50573
53.342678,37,1287.529301
52.996087,38,1287.553544
52.347349,39,1287.578297
52.612239,38,1287.602224
53.109398,37,1287.62577
52.521907,38,1287.649905
52.865026,38,1287.674118
53.381882,37,1287.697672
53.561428,37,1287.721262
53.052021,37,1287.744902
52.628662,38,1287.769077
51.694725,40,1287.795253
53.004041,37,1287.81891
51.558704,40,1287.84502
52.796141,38,1287.869422
52.74753,38,1287.893821
53.315278,37,1287.917586
53.24955,37,1287.941342
52.597981,38,1295.227226
51.792551,40,1295.253904
50.286238,43,1295.282524
52.368246,39,1295.315648
52.259082,39,1295.353892
51.798233,40,1295.380146
51.221276,41,1295.405934
50.189683,41,1295.432101
52.354799,39,1295.458041
47.60004,39,1295.484927
53.043868,37,1295.508846
49.749387,44,1295.537372
51.253798,41,1295.564913
52.015225,39,1295.59075
53.43548,37,1295.615108
53.267281,37,1295.639468
52.590594,38,1295.664825
47.602851,39,1295.689906
51.267605,41,1295.716225
52.279988,39,1295.741043
52.560481,38,1295.765272
48.902501,37,1295.788936
53.165675,37,1295.81258
51.748747,40,1295.837939
51.631404,40,1295.863362
52.313944,39,1295.888373
48.151127,38,1295.912597
50.242434,43,1295.94023
45.298117,37,1295.963873
49.832649,44,1295.99212
45.641453,39,1296.016887
52.63548,38,1296.04097
50.763078,42,1296.068931
51.218435,41,1296.096091
52.029743,39,1296.121226
48.284655,38,1296.145544
48.234249,38,1296.169866
48.204799,47,1296.199991
52.680746,38,1296.224323
51.047222,40,1296.249665
53.37298,37,1296.273307
51.477526,41,1296.29925
49.120706,38,1296.323499
51.806368,40,1296.3491
45.486079,44,1296.376971
48.602943,38,1296.401066
52.785156,38,1296.425383
48.142347,39,1296.450029
52.615026,38,1296.474301
52.813565,38,1296.498587
51.920518,39,1296.52354
52.146177,39,1303.361437
52.293679,39,1303.387559
52.663511,38,1303.412818
53.174252,37,1303.437474
48.748856,37,1303.462069
47.745475,39,1303.488037
52.868877,38,1303.513307
45.617677,38,1303.538353
53.149387,37,1303.562917
52.700632,38,1303.589429
52.819003,38,1303.619222
52.946781,38,1303.643728
50.906133,41,1303.669966
52.587717,38,1303.69442
52.130556,39,1303.719951
53.072223,37,1303.745006
51.027147,37,1303.769602
53.148991,37,1303.79371
52.82197,38,1303.818562
52.948819,38,1303.843041
52.796204,38,1303.867572
50.680962,42,1303.894348
53.295383,37,1303.918059
53.155754,37,1303.941808
50.514449,41,1303.967677
52.498927,39,1303.99253
52.933154,38,1304.017221
50.806521,40,1304.044198
44.879293,39,1304.069902
52.672286,38,1304.09462
53.323549,37,1304.118322
53.163131,37,1304.142045
53.26187,37,1304.16581
52.654122,38,1304.19009
52.732892,38,1304.214018
50.902959,42,1304.240807
53.189782,37,1304.264408
51.403536,41,1304.29077
52.767488,38,1304.315453
51.780178,39,1304.341006
52.205051,39,1304.366044
51.72547,40,1304.391365
52.206503,39,1304.416163
52.233478,39,1304.44099
53.286373,37,1304.464631
53.425181,37,1304.488262
53.158776,37,1304.511909
53.127391,37,1304.535566
53.352453,37,1304.559211
53.139647,37,1304.582793
52.722034,38,1304.607075
52.268246,39,1304.631935
53.290847,37,1304.655607
52.830367,38,1304.679825
53.159155,37,1311.70913
53.608262,37,1311.742161
49.839616,37,1311.774989
52.794761,38,1311.813777
53.255376,37,1311.846475
52.776768,38,1311.871927
52.330556,38,1311.922086
53.17685,37,1311.956621
53.240468,37,1311.981168
44.980518,37,1312.008457
53.184534,37,1312.032707
53.547412,37,1312.056452
53.23852,37,1312.080463
53.346276,37,1312.106151
50.475299,40,1312.131643
53.325821,37,1312.155302
53.125127,37,1312.178981
53.131403,37,1312.20258
52.915973,38,1312.226769
52.390089,38,1312.251022
51.992606,40,1312.276398
50.138787,37,1312.300209
52.959912,38,1312.324639
53.127201,37,1312.348392
52.725199,38,1312.372786
53.12437,37,1312.396503
52.536112,38,1312.420858
52.868814,38,1312.445244
53.374234,37,1312.468943
43.976817,37,1312.492619
44.941736,37,1312.516317
53.318435,37,1312.540037
52.795708,38,1312.564132
47.193002,37,1312.587815
52.74154,38,1312.612098
53.256503,37,1312.635801
52.16076,38,1312.660111
53.026931,37,1312.683834
53.287429,37,1312.707542
52.79569,38,1312.731547
53.280051,37,1312.755215
52.262185,39,1312.780159
52.786996,38,1312.804173
45.277859,39,1312.828701
48.535818,38,1312.85275
52.893814,38,1312.876849
52.486112,38,1312.901157
53.139476,37,1312.924803
52.591415,38,1312.949136
53.411933,37,1312.972837
52.962681,38,1312.997125
52.81591,38,1313.021221
53.385102,37,1313.04488
52.582063,37,1313.069312
52.596745,38,1313.094298
53.286428,37,1320.352954
52.891983,38,1320.388934
53.141487,37,1320.450761
53.348062,37,1320.491538
52.538006,38,1320.526067
53.508524,37,1320.554348
53.237753,37,1320.584163
53.322791,37,1320.608703
53.345013,37,1320.633088
53.381305,37,1320.656958
53.241388,37,1320.680682
53.258343,37,1320.704433
53.407072,37,1320.728041
53.391352,37,1320.751762
53.128852,37,1320.775418
52.527102,38,1320.799649
52.787375,38,1320.823896
53.552769,37,1320.847576
51.860246,40,1320.872867
52.856936,38,1320.897088
52.767867,38,1320.92128
53.229104,37,1320.944992
52.952714,38,1320.969218
53.120636,37,1320.992867
53.10442,38,1321.01716
53.443056,37,1321.04213
53.511996,37,1321.065901
52.819202,38,1321.090814
53.116352,37,1321.114675
51.770708,40,1321.139767
53.196519,37,1321.163448
52.611427,38,1321.187842
50.582829,42,1321.214631
50.2247,37,1321.238333
53.381639,37,1321.262024
52.782829,38,1321.28612
53.475127,37,1321.309775
51.463565,40,1321.335037
51.429844,40,1321.35997
52.857586,38,1321.384227
52.317551,39,1321.409113
52.193147,39,1321.434006
52.053293,39,1321.458669
52.753852,38,1321.482898
48.940914,39,1321.507636
52.720518,38,1321.531904
53.268498,37,1321.555643
53.309912,37,1321.57929
52.592515,38,1321.603503
53.324748,37,1321.62713
52.394815,39,1321.652047
53.203852,37,1321.675706
53.344761,37,1321.699305
52.872223,38,1321.723422
52.378419,39,1329.265156
52.297927,39,1329.302733
52.721844,38,1329.338882
52.185859,39,1329.366686
52.630556,38,1329.393084
52.926389,38,1329.430998
53.448359,37,1329.472553
52.671276,38,1329.508384
52.42336,39,1329.533429
52.7956,38,1329.557716
50.360021,40,1329.583166
51.276904,41,1329.60922
53.218489,37,1329.632847
52.533451,38,1329.657122
52.679366,38,1329.681376
51.196465,41,1329.707591
53.39495,37,1329.731248
52.07556,39,1329.756162
51.555241,40,1329.781615
52.428473,38,1329.805803
52.937754,37,1329.82944
52.782261,38,1329.853713
52.235291,39,1329.878515
52.822602,38,1329.902721
52.575876,38,1329.926729
53.092759,37,1329.950307
