#{"t_start": 1708841459.9255948, "env_id": "scheduler-customEnv"}
r,l,t
-46.881651,182,31.603833
-45.127903,163,32.056287
-12.456013,107,32.286392
-34.420591,153,32.608204
-8.196993,100,32.836387
-17.282971,118,33.086001
-5.82479,91,33.272286
-37.221442,154,33.821839
-20.477418,118,34.198845
-24.062528,126,34.556912
-33.423317,145,35.03394
-19.199549,114,35.40548
-38.588006,155,35.972379
-15.647855,116,36.325615
-21.24752,121,36.801215
-10.555753,115,37.092067
-15.17216,122,37.485358
-7.245396,103,37.840341
-1.477542,83,38.025542
-17.594951,111,38.290623
-26.176193,131,38.572611
-60.125131,199,39.037309
-36.507134,152,39.397753
-24.909949,130,39.749055
-33.7338,143,40.055256
-12.931067,107,40.267829
-12.967713,106,40.480536
-22.314013,127,40.763068
-35.311008,152,41.102596
-2.286742,85,41.29904
-36.045476,149,41.637815
-18.333465,116,41.939628
-17.271324,116,42.196919
11.255706,59,42.336925
-13.137818,107,42.570844
-24.240066,124,42.880105
-29.320217,137,43.159071
-21.937254,125,43.400945
-6.938678,96,43.618725
-62.539811,216,44.1623
-11.514132,96,44.386445
-57.783094,196,44.795073
-7.448988,93,45.01799
-13.925871,109,45.28062
-17.061001,112,45.59848
-20.087174,117,45.924754
-18.226876,126,46.21913
-19.174709,123,46.519783
-1.433962,101,46.704683
-36.452298,151,47.092217
-66.185547,211,47.615268
-22.83956,122,47.920784
-10.830786,105,48.188698
-4.148131,87,48.394022
-3.35777,87,48.585494
-12.480281,102,48.815607
1.508855,78,48.983858
-13.063879,110,49.216668
-3.824887,90,49.400366
-22.176182,123,49.710572
-38.803792,155,50.091442
-46.81188,172,50.480981
-66.846305,208,50.945353
-15.170681,108,51.165875
-4.170225,90,51.373012
-2.650864,91,51.595913
-34.04828,147,51.97458
-6.233559,93,52.280571
-35.930249,156,52.601307
-26.728444,129,52.880495
-6.394207,88,53.158722
-8.361209,99,53.384485
6.219246,74,53.533246
-23.659512,133,53.84063
-24.51384,126,54.210149
-28.623832,134,54.493753
-19.472782,118,54.763987
-22.89388,127,55.041261
-11.122673,102,55.292975
-58.629649,199,55.758636
-9.344909,107,56.020403
-16.760169,114,56.337761
-15.954312,109,56.598177
-12.568303,101,56.82129
-20.108103,115,57.078991
-8.683724,95,57.318481
-10.02459,98,57.674135
-11.544147,113,57.967253
-8.452678,106,58.215983
-7.545338,96,58.496962
-4.376388,102,58.726178
-22.011632,122,59.063238
5.077543,71,59.209681
7.125813,65,59.385273
-16.369251,114,59.618679
-3.953668,90,59.819367
-24.030486,133,60.173133
-2.421627,84,60.432712
-15.087096,113,60.83329
-44.273079,169,61.230358
-34.528526,157,61.57205
-23.079617,126,61.860994
-29.887123,156,62.211001
-15.274873,126,62.534868
-41.728911,157,62.861995
-21.203324,128,63.155481
-45.259029,173,63.525175
-18.70914,119,63.806235
-19.65245,113,64.067852
-7.234006,90,64.274981
2.795171,80,64.53651
-24.500379,129,64.85862
-7.185414,100,65.09828
-15.957188,114,65.358479
-60.915495,216,65.83955
-29.680746,142,66.236427
-58.075948,195,66.712479
-51.203787,195,67.21396
9.11337,64,67.385093
-16.853844,116,67.632708
-137.098412,355,68.503312
-42.984639,167,68.936582
-39.410562,156,69.336425
-70.27004,218,69.826442
-30.679642,139,70.135068
-1.249442,86,70.308192
-6.330258,89,70.519257
-15.693651,125,70.824644
-12.902644,107,71.069798
-6.207186,91,71.260626
2.118303,85,71.449801
-14.7069,111,71.688707
-3.883006,86,71.872375
-3.211531,97,72.142404
-3.19781,91,72.377687
-14.782204,114,72.63383
-43.444413,163,73.075876
-23.901397,131,73.356867
-7.167523,92,73.564972
-30.441588,141,73.909259
-12.063323,108,74.14853
-64.15777,204,74.603405
-46.393979,168,75.040927
5.369852,88,75.237867
-13.341299,107,75.471201
-7.929614,99,75.655099
-7.328421,92,75.873979
-2.254255,81,76.033491
-73.869869,229,76.610589
-19.279346,116,76.940087
-35.205167,151,77.405387
-13.297286,111,77.73534
-5.932757,100,77.983015
-21.960668,119,78.245978
-6.615188,92,78.447289
-25.340028,132,78.783926
-2.672455,89,79.040268
10.026124,62,79.16638
-28.361622,137,79.504506
-24.326563,127,79.827671
-44.40118,166,80.284212
-27.874623,130,80.564853
-19.009367,117,80.844331
-30.401252,144,81.187326
-11.729225,101,81.438734
-10.213298,97,81.636293
-6.130526,90,81.848721
-2.708074,84,82.033488
-24.698673,123,82.318071
-15.599207,113,82.577652
-11.496901,101,82.808634
-19.24945,118,83.125163
-19.375953,117,83.375286
-28.989766,139,83.687635
-7.921369,108,83.929698
-34.499275,162,84.333854
-38.362413,154,84.929836
-22.136433,126,85.418732
-69.315056,218,86.191445
-272.236664,625,88.398017
-9.071833,102,88.75627
2.800684,95,89.066169
-27.339666,131,89.608831
-18.525536,113,89.933304
-125.359592,332,91.001053
-44.081258,164,91.54852
-10.715909,99,91.78306
-37.111334,152,92.129982
-16.120328,115,92.397292
-26.555273,134,92.691697
-12.952871,103,92.95546
10.906397,74,93.159745
-71.753136,230,93.81658
-33.079949,141,94.135166
-101.569628,290,94.84205
-10.144677,98,95.053827
-32.784963,146,95.368623
-7.190198,95,95.652677
-20.319367,122,95.941359
-12.737801,108,96.156875
-12.859444,112,96.429122
-26.234219,137,96.744886
-30.988995,140,97.061216
-3.605787,92,97.336367
-7.580934,98,97.643219
-7.993625,99,97.868803
-6.584587,101,98.106158
-14.260599,114,98.408576
-34.257131,142,98.742207
7.781012,64,98.882653
-12.014606,101,99.093846
8.934935,69,99.241992
-8.467763,99,99.476525
0.79197,90,99.727104
-12.105456,101,99.951311
-7.735971,92,100.160154
-24.001716,130,100.44849
-20.005356,119,100.732685
7.644336,67,100.907946
-36.902095,160,101.262008
-35.098224,150,101.582957
-19.81342,115,101.888177
9.706198,70,102.080318
9.997597,81,102.307547
9.82335,65,102.459115
-14.070222,104,102.708345
-3.100906,84,102.936754
10.113195,61,103.071042
-8.643198,96,103.261402
3.259842,78,103.467093
-14.54863,109,103.796056
-0.654556,79,103.99211
4.43469,69,104.137341
-2.921548,90,104.345865
-161.07435,408,105.426777
-14.825347,117,105.699513
-2.994089,87,105.938557
-8.378946,96,106.155504
-11.549788,104,106.361681
-9.791835,106,106.635075
6.454889,74,106.800072
0.556355,85,106.988417
-11.292069,99,107.212155
-10.117447,101,107.461737
4.91512,79,107.62363
4.690089,70,107.794294
3.731832,80,108.063549
-12.860665,105,108.32176
-6.88477,90,108.537827
-34.923392,149,108.873714
0.721437,86,109.077899
14.892478,59,109.223372
-39.437721,157,109.575706
-12.818204,107,109.841142
4.970518,85,110.099495
-0.398219,80,110.292981
-7.858866,99,110.490267
-25.990255,138,110.811538
-12.298374,99,111.022592
-11.638502,106,111.274932
-6.325227,96,111.53783
-2.499161,85,111.724613
-15.03409,108,112.05873
15.382327,60,112.212898
1.816976,80,112.417678
3.258444,77,112.617881
-31.819503,140,112.952234
4.336886,74,113.123554
11.638267,60,113.259436
8.264435,63,113.425712
-23.74805,132,113.722529
-10.211615,98,113.988136
0.250606,79,114.231097
-0.804699,81,114.4326
3.289821,74,114.652469
-91.521072,275,115.306876
-39.41778,157,115.755309
3.135203,78,115.956808
5.787006,73,116.125269
-3.033083,90,116.408141
8.085894,64,116.561018
-17.700614,114,116.788466
12.028537,74,116.980165
3.010084,75,117.154932
-2.400098,90,117.421989
6.048442,64,117.614948
-72.503307,225,118.270892
9.15942,68,118.425897
-16.739026,121,118.788666
6.570737,64,118.948227
-7.461705,118,119.252708
4.938408,79,119.438712
-10.51848,98,119.663553
12.657739,65,119.841441
-5.179312,99,120.070339
5.436662,72,120.25102
10.387539,63,120.485023
-28.202157,140,120.952352
-12.384229,105,121.191186
0.839367,87,121.372364
-30.294976,142,121.702481
16.560735,58,121.84566
12.254726,57,121.980852
8.741882,60,122.121331
12.920988,57,122.26747
-7.660025,95,122.516508
4.773016,67,122.672027
7.256869,70,122.891935
-4.153899,88,123.101478
-9.440746,100,123.353559
4.285455,66,123.506599
13.485019,65,123.647674
4.656516,94,123.883185
-3.938232,93,124.088257
9.430392,70,124.243242
-30.540278,136,124.603791
0.906533,77,124.780872
-6.135491,88,124.988739
6.892782,74,125.17166
2.388072,73,125.358734
-4.392998,83,125.540987
1.476103,80,125.751701
1.576571,71,125.897482
0.572941,76,126.077765
-0.075296,78,126.255775
-24.443666,124,126.615473
-9.631831,98,126.844211
5.089207,66,126.992949
8.256524,62,127.130303
3.019873,72,127.29958
9.115125,61,127.492271
-11.90784,101,127.720328
-5.881074,87,127.924356
-9.631621,98,128.165602
8.577923,64,128.288418
-1.190396,90,128.49669
9.571573,58,128.678836
-0.160668,84,128.906724
-0.406675,82,129.098979
-3.986854,86,129.295213
-7.758085,101,129.573125
-5.581867,86,129.788734
-5.835099,88,129.96573
-5.218358,90,130.171171
11.088728,56,130.319247
2.395859,79,130.487787
3.608306,69,130.684078
4.716076,68,130.852654
1.244179,70,131.003474
-1.528588,91,131.246
-18.381819,118,131.631373
-1.590382,85,131.815427
5.955256,71,131.967288
-8.853913,98,132.179991
-8.549181,99,132.421959
4.152719,72,132.571111
10.389538,67,132.824372
4.630238,69,132.997935
7.813984,63,133.147227
-1.947868,85,133.336126
3.345014,75,133.517135
4.485207,71,133.680467
8.167088,72,133.857156
3.608202,72,134.03191
8.821501,73,134.191166
5.440501,66,134.336068
-4.656332,86,134.526882
-2.505471,83,134.706843
10.748907,60,134.90307
4.799684,74,135.065403
8.110003,77,135.248812
-15.977256,111,135.493192
-25.036048,136,135.819843
-8.817575,95,136.046581
7.730262,63,136.219501
14.242799,60,136.358696
-5.168712,90,136.570628
3.135687,76,136.727213
-8.708014,102,136.971023
8.41968,70,137.146837
-16.213533,107,137.496816
-1.707378,88,137.825599
11.835003,59,137.961599
-7.31568,94,138.156299
-7.917583,97,138.392151
-4.879238,92,138.600797
9.004376,64,138.762856
-2.742426,82,138.989152
5.911702,64,139.124967
-2.117081,83,139.285209
7.042657,65,139.436045
-6.87457,94,139.648221
-34.100522,148,140.106527
-1.203028,80,140.291626
2.825464,72,140.465613
-0.66907,76,140.635813
4.210068,70,140.794128
-14.368583,114,141.113341
-4.425422,93,141.33433
-9.570569,103,141.578361
1.878341,74,141.730426
1.367671,74,141.874634
1.711223,70,142.048632
13.590758,52,142.211132
0.719021,78,142.411306
5.544434,66,142.594171
-13.557722,103,142.826246
-2.140179,84,143.049662
11.165518,58,143.182611
-10.258683,102,143.397234
-5.452429,85,143.589189
6.501727,66,143.738554
7.998664,56,143.869683
7.307078,64,144.009433
7.946559,64,144.157016
5.881565,68,144.389105
4.255593,73,144.556229
-10.617047,103,144.786706
13.858869,57,144.929628
8.368937,64,145.118832
12.285212,54,145.247564
11.300783,55,145.372065
12.071653,53,145.505761
-7.067365,93,145.721946
7.902196,58,145.856751
6.166135,68,146.004162
3.946824,71,146.158845
12.757653,58,146.29155
0.134229,79,146.454833
12.935595,53,146.583384
0.508204,78,146.77194
13.135319,62,146.908575
-13.175301,105,147.179848
1.735693,78,147.357312
18.583451,55,147.493063
7.140355,65,147.644592
-15.3076,110,147.900142
-2.949065,85,148.104329
9.146927,61,148.260211
3.557998,73,148.413784
15.351956,50,148.527875
10.214015,57,148.687791
13.650711,49,148.821786
14.643687,51,148.952963
9.118477,63,149.112778
10.294943,56,149.291472
-1.164878,78,149.455235
6.730691,65,149.603346
-0.363594,83,149.809005
15.261989,50,149.925339
3.271135,69,150.073866
2.554226,73,150.244483
1.032819,75,150.421963
-5.327354,94,150.824812
3.754297,72,151.012271
8.197151,64,151.183871
8.565468,61,151.360643
-3.187826,84,151.563346
7.651249,61,151.69128
4.538408,69,151.8694
-4.792561,90,152.112959
-3.703551,87,152.326898
12.104231,52,152.492353
8.136311,65,152.654639
6.160945,62,152.834676
6.073808,69,153.014632
13.194958,55,153.14292
0.792782,77,153.318768
-7.460645,94,153.637794
8.505506,61,153.768927
4.882261,71,153.920534
7.331784,64,154.082878
10.266302,56,154.204707
-1.574097,81,154.402485
2.325407,68,154.547653
1.894389,79,154.73906
7.129698,61,154.863677
1.849949,77,155.014145
12.419114,53,155.129419
13.15726,55,155.259125
10.463465,61,155.371893
7.257382,68,155.596808
-5.860697,92,155.842036
11.747755,57,155.972412
11.764576,54,156.107466
13.542919,55,156.222107
13.342398,65,156.367422
11.794796,58,156.506798
1.76503,77,156.698368
15.171709,47,156.809695
15.286185,51,156.90662
9.352959,59,157.028741
4.340908,69,157.186651
4.034986,71,157.582631
-2.750261,87,157.785348
-3.501937,86,157.98745
16.723056,46,158.12457
12.93897,54,158.234089
12.800656,49,158.34157
12.046491,55,158.479544
9.527948,59,158.597884
7.143528,64,158.769404
5.755003,70,158.932114
-34.279179,145,159.252667
8.082091,63,159.368388
9.18208,62,159.523174
20.789047,40,159.65082
-0.078902,81,159.870165
15.427702,50,159.996792
1.480645,72,160.146569
8.35592,63,160.306551
5.555276,71,160.473892
11.145921,56,160.611961
10.172916,57,160.740069
12.027227,56,160.875335
16.699435,48,160.988686
8.801551,61,161.162961
1.537812,74,161.333065
6.965886,61,161.484621
-4.437331,90,161.733209
3.891745,69,161.896919
11.494855,57,162.037377
13.110985,57,162.168295
14.547599,64,162.325934
16.437826,49,162.441119
11.527695,58,162.605648
11.372798,54,162.732672
12.229504,54,162.868526
11.405422,58,163.014758
8.817317,56,163.099556
11.670838,53,163.22233
19.595677,43,163.310801
-1.32437,76,163.510782
9.375085,60,163.672088
-0.126404,77,163.898248
16.556548,46,164.000029
13.676527,50,164.120345
3.376698,71,164.299561
13.066396,58,164.426873
11.59118,51,164.553316
9.732066,60,164.680571
6.331072,65,164.855381
16.438914,47,164.954454
-54.685518,188,165.382351
11.164241,54,165.502541
1.284339,75,165.687407
10.794956,56,165.85731
12.916805,52,165.976307
14.950919,49,166.085519
7.316367,69,166.248823
9.24955,64,166.418385
11.535423,55,166.550757
8.618703,62,166.686385
8.311988,59,166.804209
11.192465,60,166.945493
7.661992,65,167.10879
-3.151033,88,167.345756
12.362149,54,167.48446
11.523509,56,167.631985
16.106391,45,167.740087
6.797141,67,167.955857
11.438204,63,168.101557
11.469689,59,168.240938
1.04724,76,168.407385
14.674551,49,168.506284
9.806718,54,168.633519
13.843519,56,168.768868
16.361328,49,168.881486
14.57235,55,168.993383
16.342813,48,169.225028
13.826705,50,169.325182
14.095648,51,169.440855
2.802309,73,169.616023
12.060424,56,169.72386
17.425345,54,169.903547
3.971645,68,170.072657
12.168765,52,170.193152
10.747091,59,170.325591
9.392495,61,170.489286
-4.065673,87,170.707482
-3.521371,86,170.905616
12.144416,55,171.017166
-2.519441,84,171.201428
6.868523,59,171.340911
13.930381,50,171.468519
15.121469,48,171.600671
6.398085,67,171.799111
12.325959,54,171.929283
6.55235,67,172.10363
9.086858,59,172.23988
11.343339,56,172.366137
0.943171,78,172.600459
9.41482,63,172.738484
6.573609,67,172.933762
8.137536,65,173.078992
7.725548,64,173.229746
8.799207,58,173.363311
13.191879,51,173.478476
9.902807,54,173.59988
16.479687,47,173.692432
12.769338,56,173.829824
1.602936,78,174.004154
12.027975,55,174.183168
-0.633877,81,174.359696
12.89203,50,174.479875
14.30533,50,174.598721
15.21315,49,174.706057
0.932677,80,174.939648
11.876246,55,175.09776
7.45728,65,175.234456
13.224195,55,175.360369
-12.029123,111,175.623763
22.115867,45,175.731406
-0.510909,79,176.003338
13.278732,55,176.173837
8.503113,63,176.307283
15.295496,50,176.40644
16.021837,45,176.516403
15.825688,50,176.6476
10.866116,58,176.785885
17.389892,45,176.884557
15.13417,51,177.014663
13.646471,56,177.157737
9.614158,61,177.381218
15.361151,43,177.501262
17.7131,47,177.647208
14.047087,52,177.760941
6.390792,63,177.962436
14.865123,53,178.086581
13.867035,51,178.242162
18.340018,44,178.353928
17.647367,44,178.450559
8.101299,58,178.568951
10.179556,60,178.719402
10.354127,55,178.847154
12.360852,53,178.970856
16.985754,47,179.07439
10.299828,59,179.201451
11.939865,53,179.316333
18.898355,42,179.420788
11.0953,56,179.589807
13.311801,51,179.71972
16.546955,48,179.837023
14.329125,51,179.947007
7.119184,67,180.106395
12.802114,50,180.279307
15.074896,44,180.391799
12.785157,52,180.527443
16.745736,44,180.625379
14.649095,52,180.904759
20.517999,44,181.017936
12.00261,53,181.138165
1.831577,74,181.312619
2.859771,74,181.503451
21.077835,45,181.605474
3.422742,70,181.77425
17.014067,46,181.880847
8.644365,61,182.039547
6.908653,66,182.23232
11.956476,50,182.457323
14.273294,50,182.627977
5.770988,69,182.817484
10.871901,56,182.94799
6.398814,69,183.099057
12.999706,53,183.241412
5.563651,69,183.412515
12.254764,56,183.528215
19.567307,48,183.653085
13.410594,51,183.768383
6.921032,64,183.904642
10.824681,54,184.023129
17.727,47,184.121669
8.878774,59,184.24187
11.869048,54,184.439354
11.255375,54,184.567661
2.337252,75,184.728393
14.848652,57,184.881985
15.375597,49,184.975521
17.101229,52,185.104829
13.07075,52,185.247119
12.459275,53,185.362078
13.105486,51,185.47312
12.903498,53,185.582636
11.744909,52,185.73192
-17.045702,114,186.018693
13.42154,49,186.118218
18.063631,41,186.205104
15.081887,49,186.308352
17.76695,46,186.45977
7.581004,62,186.607565
3.600098,71,186.808944
17.262246,45,186.911954
-4.281373,84,187.099627
8.959038,62,187.25521
6.106573,65,187.395168
8.716899,61,187.522551
9.086789,63,187.701896
13.962075,58,187.870821
-0.218682,74,188.105675
13.024044,51,188.237377
15.150208,48,188.357252
11.310803,57,188.471423
2.681429,74,188.727423
11.491359,57,188.863304
10.923896,54,188.996127
10.199144,61,189.125226
5.210465,68,189.295247
16.416637,46,189.399163
12.647472,49,189.516297
4.298858,68,189.680883
11.404156,53,189.815547
13.060412,50,189.931191
15.146514,48,190.034233
13.480377,49,190.133633
8.850597,55,190.267422
13.799106,47,190.375478
14.780988,50,190.484978
-4.035956,85,190.775781
6.542277,65,190.93844
12.500884,57,191.104936
10.262927,61,191.251076
18.072545,41,191.345057
8.789411,61,191.484089
12.215366,57,191.607253
-6.386201,92,191.818209
14.673442,52,191.997973
11.906542,54,192.111655
16.225115,48,192.241768
16.501082,49,192.3384
10.944136,54,192.462847
16.841406,45,192.562065
5.530301,67,192.771145
15.576815,50,192.887891
15.65214,49,193.022055
19.901538,43,193.119011
10.144599,55,193.324622
7.832685,65,193.499401
10.005861,57,193.652724
17.964474,47,193.780319
13.484696,57,193.922139
14.611293,49,194.03985
9.703384,60,194.193972
8.386146,63,194.334005
17.837852,46,194.442601
12.303465,56,194.600744
10.146451,59,194.77154
16.394004,46,194.87505
18.825831,42,194.967148
17.148767,47,195.140127
14.911308,48,195.230829
12.922062,53,195.34555
18.52094,46,195.498044
9.000027,59,195.635108
17.43035,43,195.777615
7.31821,67,195.936366
13.709491,55,196.081884
15.858437,47,196.200927
9.493543,57,196.366904
19.298315,42,196.47152
11.475959,56,196.599368
14.523058,51,196.69755
14.953199,49,196.925411
13.750112,54,197.062467
15.811793,50,197.199023
12.155936,55,197.531266
7.006093,65,197.886171
9.665389,55,198.129856
16.12477,46,198.287093
15.08044,52,198.488704
14.197181,48,198.628565
17.59695,46,198.79355
13.721611,50,198.973952
11.626451,53,199.152504
17.229911,47,199.321085
18.487535,42,199.435711
17.388469,46,199.548672
12.194459,58,199.707979
16.163763,47,199.86027
16.607977,54,200.036843
19.960314,45,200.175319
7.431539,70,200.369712
17.79074,43,200.500125
14.511227,55,200.656063
16.363563,47,200.828232
18.679774,45,201.003866
18.013144,47,201.155336
5.308155,68,201.332733
13.164854,52,201.506977
18.19373,45,201.641807
15.861357,47,201.843091
6.246824,68,202.007151
8.125895,57,202.141123
-6.783147,93,202.384068
11.792925,59,202.565879
19.778897,49,202.71367
-3.872373,88,202.941895
13.787838,52,203.132787
18.337061,45,203.225164
18.44292,43,203.33271
13.487477,51,203.433684
21.692179,44,203.532831
6.440845,62,203.714921
7.896828,65,203.902573
3.076877,74,204.056451
12.37422,56,204.204784
9.580545,61,204.3375
13.538228,53,204.473435
8.701176,68,204.632053
12.539234,53,204.746954
7.48829,66,204.893503
15.762698,48,205.005499
17.224568,43,205.18774
13.636879,54,205.308986
10.144414,59,205.458996
19.194994,42,205.53932
11.863,53,205.67767
5.333522,67,205.822693
7.097631,68,205.997078
12.699409,53,206.121
17.38864,51,206.233785
15.992017,51,206.368343
8.18883,59,206.485075
13.039659,55,206.617516
8.793034,64,206.763417
12.487601,56,206.887002
17.958022,44,206.999876
6.186708,73,207.213716
13.334236,51,207.352608
14.794563,49,207.466385
14.328518,54,207.600923
19.557439,42,207.704863
18.066837,43,207.80939
12.377372,55,207.928358
16.227921,49,208.045795
17.264581,52,208.203175
19.898486,40,208.306857
12.722012,55,208.437166
13.470115,57,208.552205
10.359413,58,208.707604
19.404635,43,208.808861
14.620458,49,208.91725
14.161157,50,209.032002
8.161764,63,209.212939
13.874344,54,209.341525
0.001874,80,209.516701
12.258327,55,209.633002
16.374428,51,209.742617
16.477434,48,209.863695
18.353559,42,209.961969
8.427984,64,210.146427
17.91295,41,210.244745
20.038821,43,210.334918
15.075296,48,210.452292
13.457769,51,210.566428
18.202051,47,210.834422
20.627549,48,210.942246
20.183923,48,211.073193
19.594426,44,211.276022
14.241945,53,211.386596
17.807818,44,211.484862
12.452272,55,211.64974
19.899429,44,211.756099
13.683743,53,211.866855
11.014254,56,212.004685
15.608731,49,212.135782
12.607977,52,212.283588
15.608345,53,212.411878
14.483995,51,212.545744
16.595898,46,212.646442
19.263617,44,212.77632
12.317719,54,212.903933
18.951277,41,213.005372
18.274381,41,213.107789
20.104997,43,213.205825
9.26351,61,213.411643
11.374874,55,213.549151
15.139319,46,213.660059
12.386848,55,213.784684
15.087211,51,213.920888
9.672395,57,214.055562
7.076686,63,214.202898
11.882109,53,214.325848
7.380379,61,214.447594
14.199553,51,214.58897
16.81056,46,214.695852
17.080321,47,214.821007
13.671974,50,214.924395
18.713875,46,215.023006
17.042323,44,215.122167
10.684329,57,215.248819
14.932688,50,215.418476
6.258593,63,215.550132
13.780656,50,215.671934
15.475529,47,215.806198
14.59529,48,215.930783
19.651967,39,216.010013
11.122292,54,216.129668
18.242692,43,216.237601
19.170491,39,216.321695
15.280489,49,216.441396
12.254331,52,216.569965
14.477852,51,216.678482
16.212044,44,216.789295
14.809471,50,216.89047
13.791061,47,217.001737
19.642705,43,217.099037
11.863609,54,217.250417
14.075074,52,217.428526
17.713442,43,217.571996
20.781196,41,217.711706
16.658299,43,217.829959
12.891356,47,217.937064
19.058703,39,218.042805
9.621182,60,218.15634
15.369759,49,218.262996
19.329422,41,218.359522
21.893657,40,218.447099
19.741187,39,218.524798
19.178812,43,218.617352
9.470322,61,218.737799
17.430748,45,218.844119
11.969934,55,218.970212
13.189812,52,219.08596
15.089865,51,219.178637
8.838422,61,219.322806
17.645354,46,219.415548
16.981637,46,219.558925
4.309501,73,219.737124
12.603262,54,219.856117
18.953688,46,219.969216
15.97905,48,220.079614
17.068311,43,220.167322
13.385033,50,220.283085
22.819531,39,220.353055
11.957532,57,220.481195
13.682419,52,220.613456
19.991372,40,220.706749
17.369299,45,220.813492
16.977295,49,220.92191
15.185471,52,221.052956
15.89889,48,221.170763
17.71012,44,221.266311
17.936015,47,221.375603
-5.457759,84,221.591959
16.08756,45,221.710852
12.593334,56,221.843248
15.683669,48,221.966377
20.259965,42,222.056087
16.534958,45,222.15639
14.196997,49,222.26669
11.996923,54,222.403946
6.816997,66,222.563721
17.227262,45,222.650049
20.164286,41,222.726247
13.618005,51,222.887647
16.483812,47,223.011881
9.657978,54,223.141067
10.067118,62,223.270644
10.849062,55,223.382249
13.633317,51,223.499192
20.825266,42,223.591981
16.149644,49,223.737852
14.122713,50,223.885197
14.335099,56,224.00206
12.553908,51,224.100896
10.722471,61,224.348055
14.488688,55,224.46859
19.37842,45,224.554408
13.926165,47,224.6489
18.876436,45,224.789399
15.281649,49,224.919229
22.87589,44,225.028271
19.880605,43,225.10979
17.247708,48,225.232326
22.526118,41,225.317453
20.490135,41,225.407034
21.129277,42,225.504142
11.169439,61,225.655458
14.664288,54,225.830486
-24.773408,130,226.197826
-29.456097,142,226.512628
-9.438204,100,226.734968
9.557852,63,226.867876
16.661345,46,226.96678
20.017007,40,227.056432
17.628799,44,227.157107
18.213122,44,227.286657
18.951044,43,227.409957
17.710973,44,227.502511
19.176791,41,227.587763
17.997305,42,227.701651
21.735117,40,227.824955
20.141263,39,227.909047
15.168249,49,228.014193
20.52112,38,228.093748
17.164899,45,228.197237
17.551172,48,228.319362
17.186345,46,228.471691
15.0917,49,228.580722
17.643257,45,228.694922
14.405496,49,228.817306
15.389701,50,228.916701
15.645907,49,229.067999
12.697243,54,229.202091
18.438413,45,229.294898
21.705684,41,229.381396
14.086315,50,229.50424
16.585429,52,229.635121
19.504615,42,229.860307
16.496144,47,230.042317
17.640797,49,230.168199
19.339867,46,230.262802
22.09197,41,230.350147
19.484906,42,230.483346
17.414511,44,230.570789
17.077036,46,230.700923
19.955883,43,230.795076
20.788963,48,230.911769
14.343398,53,231.0352
13.478188,49,231.173099
20.124446,49,231.286989
16.945101,54,231.436381
17.553768,45,231.551412
15.712504,51,231.68829
21.323441,41,231.788723
17.724808,45,231.897007
17.342378,45,232.051176
15.791789,50,232.165931
16.530506,45,232.276072
19.479072,45,232.39245
19.870694,41,232.512068
15.825396,50,232.620677
12.096084,53,232.764304
10.409781,62,232.951577
13.88667,55,233.11969
17.143203,51,233.21753
19.011696,44,233.317103
22.495776,47,233.418704
16.02195,45,233.572298
14.510836,50,233.70366
13.010447,51,233.804987
17.498799,48,233.958129
19.236033,52,234.134104
21.262832,43,234.231715
18.878335,53,234.366551
19.925143,45,234.475571
21.708906,43,234.573109
20.807655,43,234.657716
19.395162,46,234.787075
17.813698,49,234.90008
20.588516,42,235.024745
