#{"t_start": 1708833692.834356, "env_id": "scheduler-customEnv"}
r,l,t
22.215724,37,1696.305916
22.053769,39,1696.516601
19.820287,42,1696.738565
23.004858,37,1696.83562
21.750921,38,1696.909269
22.859218,38,1697.010925
21.318279,37,1697.107341
22.57218,39,1697.268392
23.595512,39,1697.443355
22.277303,40,1697.588957
22.464807,39,1697.702466
20.645974,42,1697.920449
22.936625,37,1698.156173
19.025378,46,1698.397517
6.948386,64,1698.747602
13.854539,50,1699.036653
22.353001,39,1699.215414
19.226625,43,1699.322266
20.749812,39,1699.42558
22.332079,37,1699.545656
21.371684,38,1699.686081
22.598352,38,1699.843991
13.241646,51,1700.015878
20.790464,40,1700.520153
7.388872,67,1701.362185
17.472479,48,1701.518599
13.401403,56,1701.638885
20.371356,39,1701.821938
20.898277,40,1702.063138
23.266299,38,1702.28132
21.081099,39,1702.3904
14.791354,52,1703.004689
-38.406845,159,1703.473436
21.242476,39,1703.576521
22.440434,38,1703.725786
20.735646,38,1703.836652
22.395005,37,1703.924922
21.100052,39,1704.069129
22.744478,38,1704.6284
19.870696,40,1704.754548
21.269099,39,1704.998983
20.844426,39,1705.260421
16.208425,48,1705.431413
20.813245,41,1705.50801
19.822357,39,1705.578414
20.849916,40,1705.644127
22.871712,37,1705.708097
19.493712,40,1705.77651
19.422161,40,1705.843187
19.279588,40,1705.923229
19.157195,40,1705.99539
19.552131,39,1706.09024
20.094299,39,1706.160729
19.989073,38,1706.221354
19.262963,39,1706.287033
20.708619,40,1706.363643
19.651265,42,1706.524285
18.357446,42,1706.601078
21.167193,37,1706.661025
19.169559,41,1706.742476
21.043627,38,1706.805263
20.285601,40,1706.88737
18.18118,41,1706.959862
20.697647,39,1707.02794
20.332633,40,1707.126001
21.505027,39,1707.208111
21.507968,39,1707.282694
20.68156,39,1707.348278
17.946047,45,1707.432042
21.79259,38,1707.509318
20.939373,39,1707.583863
22.276406,37,1707.662256
22.447218,37,1707.739237
20.150803,41,1707.952352
22.85573,37,1708.013881
22.326796,37,1708.10035
22.520801,37,1708.177099
21.118639,40,1708.249748
21.878259,41,1708.340773
21.953284,37,1708.424387
20.831476,40,1708.591111
22.758151,37,1708.657162
23.089287,37,1708.76171
21.437252,38,1708.84743
22.996608,38,1708.933388
22.749375,37,1708.999592
22.122611,38,1709.075489
21.331686,40,1709.147405
12.557458,58,1709.248676
24.049928,37,1709.360001
24.470451,39,1709.436919
23.445609,37,1709.504504
23.196261,37,1709.603161
3.091364,76,1709.754441
23.161583,38,1709.81567
18.570165,44,1709.909501
21.891815,39,1709.978185
21.817161,41,1710.077546
18.663721,44,1710.158888
21.325569,40,1710.224608
19.227487,46,1710.304415
18.863212,46,1710.405525
20.017763,42,1710.492094
21.962594,39,1710.657709
20.34839,42,1710.736859
20.695766,42,1710.826465
20.332972,42,1710.934455
20.819133,43,1711.018089
20.123445,43,1711.101013
23.428152,37,1711.162582
24.176409,37,1711.231156
23.292833,38,1711.301725
21.865568,39,1711.390537
20.5582,41,1711.47052
21.409147,40,1711.555685
20.549997,42,1711.655489
23.366351,37,1711.719948
23.343659,37,1711.781106
22.993723,38,1711.878972
23.880696,37,1711.969623
21.422039,42,1712.062415
22.665398,37,1712.143369
20.75046,42,1712.247133
1.888192,80,1712.399648
22.411151,39,1712.471952
22.348401,39,1712.570552
20.763037,42,1712.701616
23.294425,38,1712.760574
22.772086,38,1712.838929
23.659941,37,1712.916243
22.561975,38,1712.995421
21.489112,40,1713.066213
20.449914,43,1713.139188
22.221896,38,1713.218747
22.878544,39,1713.309915
22.751522,38,1713.389493
23.586458,37,1713.458518
21.999828,37,1713.521585
21.161335,42,1713.6051
21.965819,40,1713.678242
24.431725,37,1713.73592
23.581173,37,1713.818543
22.931318,39,1713.939373
23.708635,37,1714.026039
22.695571,40,1714.104473
23.406745,37,1714.192271
15.389952,53,1714.278812
20.28759,42,1714.375427
24.398487,38,1714.47564
24.314281,37,1714.536344
23.350392,39,1714.60288
24.204175,37,1714.732817
22.664965,40,1714.810091
22.418497,40,1714.893587
23.513207,38,1714.973962
23.468687,39,1715.074733
20.315985,46,1715.165552
23.410073,38,1715.22932
18.995659,47,1715.32823
23.49185,38,1715.395827
21.912259,41,1715.482721
22.487184,40,1715.567937
21.335189,39,1715.632292
23.58337,37,1715.705717
23.294653,38,1715.771178
21.459683,42,1715.874475
20.250035,44,1715.969221
23.858064,37,1716.034094
23.980086,37,1716.10632
23.099135,39,1716.18055
22.033513,41,1716.272236
21.466881,42,1716.363357
22.729209,39,1716.435122
22.776073,39,1716.530291
24.364592,37,1716.625409
23.72729,38,1716.688287
23.940377,37,1716.822799
23.48496,38,1716.908445
20.751249,40,1716.979777
21.299129,40,1717.04295
23.582578,38,1717.11149
23.859222,37,1717.169754
22.90718,38,1717.247688
22.534789,38,1717.343539
24.080578,37,1717.408644
23.046914,39,1717.480843
23.661683,38,1717.539924
23.088461,39,1717.632341
23.580953,39,1717.700681
23.141973,40,1717.79286
25.045298,37,1717.87204
24.391826,38,1717.950628
24.657133,38,1718.023876
24.297779,38,1718.094686
24.39206,38,1718.165016
18.085846,50,1718.263045
24.408255,38,1718.32775
23.36627,37,1718.425793
24.133245,38,1718.494678
24.048814,38,1718.562881
24.216401,38,1718.630876
22.218715,42,1718.698625
6.190108,74,1718.903588
21.861146,42,1718.993611
23.857063,39,1719.078023
21.496617,41,1719.158614
23.644505,40,1719.243548
23.199404,39,1719.340234
22.534866,38,1719.40792
23.766267,39,1719.480047
23.949129,39,1719.550703
24.521491,37,1719.624428
23.009145,40,1719.690532
21.298605,42,1719.766179
16.288434,51,1719.897117
22.656561,41,1719.966486
23.327975,38,1720.035026
25.864327,38,1720.120105
24.844629,37,1720.183114
23.939279,39,1720.29006
24.165204,38,1720.356526
24.271838,39,1720.439647
24.730789,38,1720.510961
22.5211,40,1720.582884
23.015903,39,1720.660869
-19.890206,127,1720.959789
15.022867,57,1721.092991
21.549499,43,1721.181597
21.394084,43,1721.260928
23.281966,40,1721.357899
22.175241,40,1721.424914
24.647951,37,1721.485896
24.849813,37,1721.552806
23.977755,37,1721.631799
22.769045,39,1721.716079
23.183518,39,1721.775855
23.105086,40,1721.849165
23.654936,38,1721.959046
24.333213,37,1722.023787
23.474036,39,1722.130515
24.038699,39,1722.239369
25.130413,37,1722.304321
23.30419,38,1722.394224
23.585441,37,1722.456158
22.598508,40,1722.526006
23.830603,39,1722.622944
21.766975,42,1722.721122
26.377308,38,1722.781066
22.771662,39,1722.850572
23.65146,37,1722.928713
23.010755,39,1723.063025
22.499176,40,1723.131228
24.027762,37,1723.202877
23.765907,38,1723.269353
23.444146,38,1723.350751
23.85112,38,1723.426514
23.44278,39,1723.499878
24.512698,38,1723.589252
24.118156,37,1723.649499
24.54238,38,1723.722806
23.427898,40,1723.796244
20.729179,44,1723.89004
24.31054,37,1723.9767
24.592877,37,1724.050464
24.015213,37,1724.13006
24.438626,37,1724.189946
24.653332,38,1724.264596
24.530718,38,1724.359789
23.163561,38,1724.462142
24.222152,37,1724.558911
24.218642,38,1724.650383
23.595551,39,1724.768301
24.266933,38,1724.854612
22.594308,41,1724.947888
24.95075,37,1725.034007
24.211972,38,1725.151401
24.354182,38,1725.218531
24.173834,38,1725.292448
24.742474,38,1725.364501
24.661977,39,1725.451943
21.712448,40,1725.520847
23.951556,39,1725.592771
23.99058,39,1725.663099
23.763635,39,1725.738547
24.141539,37,1725.811407
24.407175,37,1725.908951
24.864525,38,1725.987544
23.666315,38,1726.075572
24.089813,38,1726.140106
24.342583,38,1726.221559
23.755024,39,1726.297112
21.742562,43,1726.393213
23.859753,39,1726.469458
24.910969,37,1726.534127
22.289641,39,1726.623939
24.873813,37,1726.694032
22.964731,39,1726.762336
24.049764,37,1726.836779
24.799278,37,1726.917033
-187.241978,462,1727.881141
21.096198,40,1727.961743
20.075661,41,1728.035545
24.019603,37,1728.10188
23.048958,37,1728.171348
23.521853,37,1728.233437
21.641939,40,1728.295663
22.296893,38,1728.361091
21.460362,39,1728.423796
22.197714,39,1728.516759
21.52396,40,1728.601376
22.780318,38,1728.674842
23.692116,37,1728.736496
21.765359,38,1728.8079
16.46607,50,1728.903776
22.001359,39,1728.984261
22.857002,38,1729.04371
21.760308,38,1729.126037
22.94772,37,1729.257071
23.109901,38,1729.348305
21.440347,39,1729.485705
22.534739,37,1729.568608
22.7286,39,1729.637275
23.343285,37,1729.704242
22.603813,39,1729.776356
22.614276,39,1729.846782
22.374071,40,1729.928745
20.86495,41,1730.001134
21.377099,39,1730.078727
21.358973,39,1730.146011
20.869061,41,1730.215904
20.376033,44,1730.293302
21.544071,39,1730.377687
3.31612,76,1730.530745
19.567158,42,1730.608507
22.425698,39,1730.674792
21.895494,40,1730.749138
22.558845,39,1730.814289
22.204998,41,1730.900918
23.949828,37,1730.962066
22.604751,40,1731.037544
20.48659,41,1731.13137
22.706426,37,1731.209326
21.535799,40,1731.343001
21.98068,38,1731.418117
23.612351,38,1731.488813
18.81326,43,1731.55632
20.595559,40,1731.645633
21.05642,38,1731.712177
19.257965,43,1731.791871
24.898217,37,1731.878051
19.966733,43,1731.951097
16.264212,50,1732.038286
19.265476,44,1732.125815
22.071026,38,1732.192113
21.460462,39,1732.260458
20.92521,41,1732.329691
22.192024,38,1732.406912
21.625092,40,1732.494568
18.47288,46,1732.569705
19.378814,42,1732.637456
21.679453,39,1732.725294
19.049102,43,1732.824414
21.297449,39,1732.914857
22.28744,38,1732.9764
23.176336,38,1733.054127
23.96289,37,1733.12644
22.328812,38,1733.205206
21.610578,38,1733.275032
20.546629,41,1733.407822
20.130796,44,1733.482915
21.942014,38,1733.554032
22.128668,39,1733.623576
22.319102,38,1733.685343
22.651942,38,1733.774065
23.634555,38,1733.851901
23.037097,38,1733.940592
22.648183,37,1734.011349
20.871158,42,1734.108802
23.097254,38,1734.194403
18.04061,45,1734.278598
25.108046,41,1734.373334
24.434342,38,1734.440718
21.215466,41,1734.521609
22.792039,40,1734.612211
24.649285,38,1734.680457
23.709401,39,1734.747458
23.330364,37,1734.805901
23.084036,38,1734.90869
24.332437,37,1734.972072
23.168382,37,1735.057603
23.873501,38,1735.139661
21.040914,43,1735.229871
24.889602,37,1735.292719
27.051367,38,1735.36894
23.137738,40,1735.509639
24.323049,38,1735.575056
-1341.558223,2767,1741.687382
18.43824,46,1741.781247
21.210834,42,1741.889109
23.466046,38,1741.956619
21.541948,43,1742.035517
13.181947,56,1742.176185
15.329453,53,1742.273886
23.970708,37,1742.349391
20.111524,45,1742.443953
20.294473,42,1742.520799
23.744743,37,1742.590687
23.108017,38,1742.652673
22.072794,40,1742.727489
23.475856,38,1742.801558
22.559099,39,1742.897672
19.693752,43,1742.972697
22.698915,41,1743.08375
18.759083,45,1743.190904
19.269841,45,1743.359361
19.849031,45,1743.443533
22.576883,40,1743.510183
22.681031,37,1743.579794
20.730746,43,1743.657464
23.460405,39,1743.784643
20.703961,43,1743.913526
23.894753,37,1743.998209
20.910931,39,1744.086583
23.655018,37,1744.153284
19.314452,45,1744.238838
23.075586,39,1744.347905
22.165382,39,1744.47997
22.437455,38,1744.654554
23.823344,38,1744.76031
24.886461,37,1744.837238
21.766755,40,1744.946521
21.315151,38,1745.018233
23.021688,38,1745.092647
24.667931,37,1745.173175
30.227814,37,1745.253491
22.442103,38,1745.327041
24.262406,37,1745.408486
22.252684,39,1745.503054
24.873435,37,1745.58198
21.852827,37,1745.646776
24.188375,39,1745.714931
23.539854,39,1745.845378
23.137728,38,1745.932965
23.415995,39,1746.000228
23.168001,38,1746.06793
24.843484,37,1746.126445
23.616776,38,1746.201706
24.436993,37,1746.280502
23.454491,38,1746.348527
24.019025,38,1746.418756
24.347753,37,1746.502386
21.309568,42,1746.583429
24.264764,38,1746.661119
23.825909,37,1746.760373
21.409668,40,1746.83137
22.723374,37,1746.928019
22.485495,38,1747.000465
23.736861,37,1747.081551
23.139404,39,1747.15484
22.242796,40,1747.243316
23.826087,37,1747.320155
21.633386,42,1747.402682
22.54984,42,1747.494522
21.1259,40,1747.575455
24.104342,37,1747.645398
23.423343,38,1747.719572
21.750029,40,1747.782429
24.018734,38,1747.85203
24.033407,37,1747.97098
19.811378,44,1748.05374
21.135581,41,1748.148186
22.242506,39,1748.215354
23.289034,37,1748.2773
-6.872725,98,1748.732459
24.101902,37,1748.80347
23.615313,38,1748.919189
20.98983,40,1748.998258
19.144876,43,1749.083629
21.073288,41,1749.150208
22.514723,39,1749.234047
22.577505,38,1749.325639
23.754144,38,1749.391903
20.376945,44,1749.477474
23.537633,37,1749.564444
21.842103,39,1749.633574
22.807652,38,1749.707677
23.065234,38,1749.800819
22.304637,38,1749.872945
23.034722,37,1749.975681
21.873879,38,1750.07366
22.956857,38,1750.142525
23.218038,37,1750.205785
20.8924,42,1750.286
22.714887,39,1750.349099
24.125425,37,1750.421142
22.770982,37,1750.48257
23.231103,37,1750.621944
24.428306,38,1750.692472
26.215625,39,1750.759039
23.905382,37,1750.828138
22.842462,38,1750.908732
23.046691,40,1750.9854
23.904023,37,1751.04722
24.465696,37,1751.186172
23.234477,39,1751.362449
22.498856,39,1751.469109
22.932623,41,1751.591864
22.928298,40,1751.708178
24.170043,37,1751.851449
24.010358,37,1751.909285
24.069187,38,1752.105653
24.525465,37,1752.174962
26.575613,39,1752.234242
23.861276,38,1752.321723
23.012052,40,1752.428261
21.901997,40,1752.50073
23.926784,39,1752.573435
-522.00899,1130,1755.109739
22.745076,40,1755.184149
24.103969,38,1755.24529
22.759485,41,1755.318045
24.139435,38,1755.38301
23.836169,38,1755.456326
24.131899,37,1755.520979
20.61278,43,1755.655314
22.586771,39,1755.738383
21.786361,41,1755.824422
22.411204,39,1755.928487
24.375064,37,1756.018266
22.247217,40,1756.090931
23.599684,39,1756.227695
23.476883,38,1756.287249
23.289296,39,1756.36139
21.399957,38,1756.430343
24.115146,37,1756.499988
23.561672,38,1756.581417
22.509855,40,1756.656796
22.514078,40,1756.724118
23.100074,39,1756.787916
21.16569,44,1756.868473
23.502962,39,1756.955988
23.954363,38,1757.022056
22.703294,41,1757.099253
22.658488,40,1757.168449
24.149369,38,1757.230747
24.45162,38,1757.297761
18.828535,49,1757.38377
22.947253,40,1757.463374
23.799921,38,1757.526669
23.826513,38,1757.616489
21.755131,42,1757.704154
24.088458,38,1757.774889
23.318201,38,1757.850345
24.127328,38,1757.956593
23.691326,37,1758.036149
22.610309,40,1758.104696
23.068112,38,1758.153648
24.477129,37,1758.30019
23.711701,38,1758.365645
24.401252,38,1758.442323
23.594093,38,1758.515742
24.669014,37,1758.59303
24.250992,37,1758.682649
22.866581,40,1758.777817
23.389359,38,1758.859033
23.742116,37,1758.945573
23.995637,37,1759.03175
23.216573,37,1759.104078
23.294225,39,1759.180306
23.972626,38,1759.242636
23.081322,40,1759.32145
24.262475,37,1759.392918
23.475965,39,1759.462222
24.326921,37,1759.524191
24.129061,38,1759.621565
20.474907,43,1759.698926
23.452773,37,1759.764297
23.229686,39,1759.825086
24.248029,38,1759.918186
24.610076,37,1759.977432
24.316434,38,1760.052652
23.597235,38,1760.12922
22.898921,39,1760.19328
16.298276,52,1760.365641
23.711903,37,1760.433933
22.985118,39,1760.508129
23.783179,39,1760.608538
23.87825,37,1760.677165
23.218451,38,1760.741889
22.209954,40,1760.811241
23.845123,37,1760.895931
23.613973,37,1760.966338
22.889381,39,1761.026931
24.019627,38,1761.123644
24.820973,37,1761.221103
23.931344,38,1761.321783
22.849404,40,1761.403096
24.036534,37,1761.479634
22.427379,39,1761.55507
22.194277,40,1761.633991
21.715335,39,1761.717146
23.555199,38,1761.780726
24.161652,37,1761.837076
21.831414,41,1761.921235
23.693513,38,1761.985969
23.297675,39,1762.06981
22.814777,39,1762.141913
24.39412,37,1762.216763
-165.957699,417,1763.146658
3.733822,79,1763.298079
20.675971,44,1763.382313
22.103336,43,1763.481297
22.313042,41,1763.589782
23.79281,39,1763.70764
22.134305,41,1763.783897
23.434468,38,1763.879374
23.843254,39,1763.967177
18.685641,46,1764.065308
16.971037,49,1764.158206
19.38065,45,1764.238929
21.816105,41,1764.321011
22.0979,39,1764.499977
21.45293,42,1764.668971
23.637518,37,1764.766815
23.307058,39,1764.840257
24.366137,37,1764.921187
23.72926,39,1764.992042
20.778018,45,1765.07331
23.157789,38,1765.124345
23.75331,37,1765.204802
23.423928,37,1765.2637
23.829004,39,1765.335307
22.971097,38,1765.401921
22.464106,39,1765.498105
19.610387,40,1765.57507
21.877195,41,1765.644988
23.483656,38,1765.721113
22.740329,39,1765.789199
23.811151,38,1765.882445
22.392086,39,1765.943378
22.90039,38,1766.0117
22.093962,38,1766.077637
24.222574,37,1766.145723
23.280409,38,1766.212823
23.618716,37,1766.283752
23.731079,38,1766.353108
23.371082,37,1766.415849
23.428647,38,1766.547084
22.485109,40,1766.633475
-3486.502375,7056,1783.235085
23.935552,37,1783.327976
15.683239,54,1783.555217
9.70678,60,1783.667752
19.75257,41,1783.770779
22.060565,42,1783.856351
19.606705,45,1783.947234
22.504919,38,1784.020754
21.479505,40,1784.110644
19.749735,42,1784.18941
-4967.082029,10000,1805.568383
-129.450284,340,1806.16303
-11.047965,105,1806.347533
15.409339,49,1806.431805
22.429752,40,1806.504169
17.862727,46,1806.620664
19.251396,42,1806.700999
19.010422,46,1806.783635
20.27111,41,1806.976167
23.432882,38,1807.060508
16.017133,54,1807.154626
21.626962,38,1807.228388
22.825035,39,1807.295757
24.134653,37,1807.361667
21.940189,37,1807.426109
22.10252,38,1807.493025
22.783969,37,1807.57831
21.780079,38,1807.663188
21.92776,38,1807.732993
20.058484,40,1807.820018
21.983694,38,1807.908201
23.298881,37,1808.03142
22.25362,37,1808.108756
20.967229,40,1808.158368
21.838608,39,1808.214196
20.126431,46,1808.298633
20.82619,39,1808.367852
22.737329,38,1808.447759
20.656271,44,1808.52332
22.588926,40,1808.603463
-735.6943,1556,1812.272801
19.486853,42,1812.374493
20.517449,40,1812.462097
10.344831,65,1812.607887
18.320492,44,1812.70117
18.947286,42,1812.774574
24.144183,38,1812.836322
19.735096,43,1812.933123
0.027203,82,1813.087254
20.681537,43,1813.182384
23.205574,38,1813.251737
21.887569,40,1813.326432
24.447908,38,1813.39549
21.692335,41,1813.507064
19.729695,44,1813.602687
23.144253,39,1813.685376
23.334423,37,1813.8123
16.715248,50,1813.993558
20.693888,42,1814.073495
22.118744,40,1814.212283
-44.006795,166,1814.520752
20.996942,41,1814.690329
20.385758,42,1814.759521
21.591696,39,1814.829613
20.658801,39,1814.90723
21.12501,38,1814.982147
21.667361,40,1815.075551
21.408469,38,1815.140998
22.533724,38,1815.215296
22.128849,39,1815.285892
21.781316,38,1815.349295
21.490283,37,1815.431616
20.372617,40,1815.502802
22.70697,38,1815.580908
24.471014,37,1815.659154
20.900245,38,1815.730531
21.226558,41,1815.799744
21.372077,39,1815.888513
24.263483,38,1815.954714
23.339655,38,1816.040122
22.771933,39,1816.117676
22.759656,39,1816.201762
23.283082,37,1816.332791
22.690519,37,1816.404942
21.491196,39,1816.476557
-13.847328,111,1816.711797
21.527477,41,1816.777146
21.052495,42,1816.870236
19.933186,43,1816.965424
24.012031,37,1817.034417
22.524296,38,1817.125549
21.634312,38,1817.191255
23.886917,37,1817.254261
23.442927,39,1817.3301
23.63344,38,1817.386557
23.816581,38,1817.513811
23.592748,37,1817.591637
22.873393,38,1817.676466
23.329673,38,1817.767187
21.819055,41,1817.921002
20.090478,41,1818.035576
24.07732,37,1818.274075
23.293224,37,1818.495753
21.13584,40,1818.60792
22.391741,41,1819.171261
22.03617,40,1819.355215
21.193956,43,1819.499348
21.362337,42,1819.604343
21.816974,41,1819.718747
23.316576,38,1819.842426
19.974865,43,1820.045135
22.775132,40,1820.224773
25.189407,37,1820.31224
24.465198,37,1820.442738
24.485538,37,1820.518088
23.943558,37,1820.578598
23.484083,38,1820.651394
-89.930394,264,1821.203294
22.163174,41,1821.362734
22.96651,38,1821.613141
23.024015,39,1821.818009
22.252242,43,1821.984271
23.141015,38,1822.08187
22.881211,37,1822.171791
23.298673,39,1822.260792
22.880041,37,1822.535369
24.966551,37,1822.7469
22.896214,39,1822.90592
23.902058,38,1823.045485
24.315882,38,1823.143135
23.147077,39,1823.215063
24.54549,38,1823.311474
24.803562,38,1823.378682
24.238312,38,1823.450749
23.572082,37,1823.531458
24.000592,38,1823.602613
23.605744,38,1823.676696
21.027746,43,1823.781888
23.586237,38,1823.873522
19.78119,44,1824.02548
23.69724,38,1824.102809
22.357645,38,1824.183505
19.890851,46,1824.270098
17.770038,49,1824.428438
21.776196,38,1824.565633
23.447391,37,1824.764131
24.18653,38,1824.85977
22.365573,37,1824.982398
23.890514,37,1825.052984
22.872894,38,1825.131866
23.382396,38,1825.19378
22.244089,39,1825.28128
23.725542,37,1825.350533
22.664335,39,1825.419246
23.345619,38,1825.491393
21.885178,41,1825.59035
24.249915,38,1825.757279
25.27638,37,1825.92026
23.25533,37,1826.069218
23.609476,38,1826.233714
21.314491,41,1826.416814
20.496823,40,1826.602273
22.0703,38,1826.700429
22.827456,37,1826.78534
23.974241,37,1826.955848
23.494357,37,1827.056313
23.59668,38,1827.239845
24.296707,37,1827.326499
22.953292,39,1827.405356
21.578542,43,1827.534843
24.230138,37,1827.6314
-360.051242,805,1829.973918
22.223625,39,1830.07942
23.555486,39,1830.213765
19.608112,46,1830.323332
23.212392,37,1830.416444
23.89768,38,1830.506058
23.840249,38,1830.579821
23.0942,37,1830.649527
24.725141,37,1830.783624
21.698794,39,1830.982117
24.77268,37,1831.085518
24.629008,37,1831.186476
19.751386,45,1831.3227
23.12668,39,1831.401202
23.15713,39,1831.50678
22.806482,40,1831.628489
24.273355,37,1831.71539
22.47493,39,1831.810018
24.11847,38,1831.920675
22.432848,40,1831.993361
23.587739,37,1832.068745
14.23476,56,1832.188345
22.902102,38,1832.406639
22.955446,41,1832.565848
24.397214,38,1832.678548
22.768003,41,1832.825184
22.382742,40,1832.956708
22.081222,44,1833.085433
20.744695,43,1833.916202
22.799354,39,1834.477843
22.308688,39,1835.000418
24.088764,37,1835.084332
23.510527,39,1835.258445
21.654687,44,1835.363522
24.377083,37,1835.452031
-140.750348,368,1838.83431
21.63954,43,1838.98152
21.840448,43,1839.106461
22.396513,41,1839.262348
21.027745,40,1839.405125
20.511086,43,1839.572218
23.775295,38,1839.653611
19.258912,39,1839.728117
23.593003,38,1839.821175
23.510975,37,1839.912925
22.263771,38,1839.985916
23.182787,38,1840.071865
21.040945,44,1840.153613
23.872479,37,1840.217173
22.594147,37,1840.296456
22.586636,40,1840.369988
22.636285,38,1840.440654
23.270749,37,1840.504278
21.339964,39,1840.592544
21.548884,42,1840.694815
22.851986,38,1840.783303
20.002491,43,1840.987369
22.851795,39,1841.162082
21.715739,39,1841.229083
23.268596,40,1841.294178
25.116393,38,1841.373859
23.847845,39,1841.448587
24.005039,39,1841.5284
22.488186,42,1841.615571
24.830986,38,1841.710033
22.755768,40,1841.793491
22.828623,41,1841.886446
23.287595,40,1841.958547
22.470441,38,1842.021036
24.9255,37,1842.115139
24.143389,37,1842.19526
24.378576,37,1842.266512
24.351493,37,1842.332953
23.405646,37,1842.401446
24.844354,37,1842.47028
23.717059,37,1842.535699
23.513329,39,1842.624368
24.548263,38,1842.710695
22.254054,40,1842.801007
24.812134,37,1842.882592
23.716414,37,1842.944212
22.757171,40,1843.025981
23.772842,40,1843.169635
24.49427,38,1843.256162
24.931831,37,1843.330691
24.350843,38,1843.414133
24.689837,37,1843.473077
23.379538,38,1843.562787
23.682474,37,1843.65074
23.952117,37,1843.734402
24.0013,38,1843.802406
23.2397,37,1843.890974
22.679374,38,1843.991673
22.708188,38,1844.09242
24.260951,37,1844.251578
21.267934,43,1844.389657
23.495334,37,1844.488686
19.828722,42,1844.621095
22.197636,40,1844.747659
21.986499,38,1844.817543
23.266062,37,1844.911927
19.245286,45,1844.988917
23.913058,38,1845.054506
22.936647,39,1845.132974
21.303851,41,1845.27311
23.251566,39,1845.355063
23.529803,38,1845.427332
20.947844,42,1845.496004
21.691198,39,1845.591507
23.286173,38,1845.660945
19.945397,40,1845.747843
20.196967,38,1845.812555
20.691118,41,1845.913542
21.980077,40,1845.998422
24.064224,37,1846.073952
22.368998,37,1846.162951
23.640543,38,1846.281226
20.689896,44,1846.368304
23.981567,37,1846.437563
23.98054,38,1846.509013
23.54802,37,1846.594474
27.841233,38,1846.677129
23.588443,38,1846.740008
20.72325,44,1846.824015
23.398329,39,1846.937178
22.98258,39,1847.011111
23.056451,40,1847.084593
24.126722,37,1847.150537
23.086224,38,1847.311281
18.826273,44,1847.393262
21.806391,42,1847.468886
23.131381,37,1847.53511
22.409418,39,1847.640868
24.259859,37,1847.706304
20.281726,44,1847.785732
21.815293,39,1847.858775
22.134153,40,1847.965371
20.690392,41,1848.052249
22.383936,41,1848.134221
24.181091,37,1848.218436
21.316305,40,1848.296248
21.916283,41,1848.365987
22.968407,40,1848.445287
23.468957,38,1848.512108
22.503116,41,1848.592435
19.395982,47,1848.674352
24.451433,38,1848.746392
22.89959,38,1848.814224
24.932394,37,1848.894223
22.86012,41,1848.974485
20.950192,42,1849.063433
24.817461,37,1849.147781
24.798032,38,1849.232694
21.881234,44,1849.360636
23.389953,39,1849.44184
-558.809698,1203,1851.882592
22.087641,42,1851.956194
21.36143,43,1852.036651
22.503274,40,1852.128613
24.594558,38,1852.199429
24.139768,38,1852.280303
22.024143,39,1852.354431
21.884673,42,1852.432401
23.292587,38,1852.508349
24.19185,38,1852.57534
21.814588,40,1852.646049
22.737137,41,1852.719185
24.689499,37,1852.795595
23.857001,37,1852.881477
23.496174,39,1852.969754
16.960218,50,1853.073446
23.211157,40,1853.149557
21.330379,43,1853.233266
23.089435,40,1853.318564
24.637312,37,1853.387144
22.063248,41,1853.452895
23.805379,37,1853.586522
21.53373,40,1853.65098
23.432157,38,1853.72501
24.094246,38,1853.80588
21.253459,38,1853.904789
23.144825,39,1853.972676
24.074802,38,1854.024257
22.597421,38,1854.10448
23.247267,38,1854.178134
22.786802,41,1854.250383
19.604929,48,1854.344105
23.562989,38,1854.42602
23.195635,39,1854.500466
24.416622,37,1854.586298
22.726051,39,1854.6499
23.283095,39,1854.721762
20.788482,40,1854.820537
22.964871,39,1854.921997
23.775956,38,1855.041489
24.251876,37,1855.105394
20.237742,43,1855.248064
23.015601,37,1855.375406
23.280384,37,1855.511679
21.901446,38,1855.638596
19.356238,44,1855.718946
24.173924,37,1855.852783
21.745116,41,1856.160416
23.645232,37,1856.252452
10.394507,63,1856.372428
8.240049,67,1856.514685
19.590228,44,1856.617513
22.209577,40,1856.686565
20.090512,44,1856.75604
23.431847,38,1856.841329
22.976409,38,1856.94984
21.875514,39,1857.070036
23.046696,38,1857.264795
24.058421,37,1857.360567
17.287067,49,1857.462002
21.435394,41,1857.529932
23.570644,38,1857.602309
21.591062,41,1857.729851
23.570276,38,1857.971973
23.903844,37,1858.038203
22.517198,38,1858.119382
22.187308,39,1858.211289
20.539339,42,1858.285259
23.378341,38,1858.368132
-21.601911,125,1858.67186
22.521176,39,1858.737571
24.609868,37,1858.802318
23.808872,37,1859.084461
22.297547,38,1859.179342
23.226777,38,1859.239275
22.140027,41,1859.319409
23.355411,38,1859.401943
23.752299,37,1859.481692
23.894345,38,1859.555517
23.116256,37,1859.624546
22.295288,38,1859.750616
22.778826,38,1859.836003
23.523325,39,1859.942577
23.650474,37,1860.009323
22.423393,39,1860.091364
22.609602,38,1860.163457
23.585773,37,1860.253212
23.047258,38,1860.316613
24.244512,37,1860.391367
21.978389,41,1860.488924
21.58062,38,1860.564286
23.403029,39,1860.653822
21.453928,40,1860.732763
23.928693,37,1860.803382
12.08327,60,1860.941827
21.020078,42,1861.024162
