#{"t_start": 1708867091.162892, "env_id": "scheduler-customEnv"}
r,l,t
-64.308291,202,110.151913
-54.726602,194,110.264744
-33.219729,160,110.356545
-14.249602,116,110.423741
-50.333518,179,117.813794
-6.574811,102,117.883246
-28.545219,142,117.994392
-7.362243,97,118.064468
-43.831217,165,118.160787
-26.072849,156,118.249677
-15.625453,115,118.315174
-7.908445,101,118.372274
-19.630259,119,118.439577
-15.800718,112,118.505815
-20.909171,125,118.577298
-17.964524,133,118.649911
-21.145124,137,118.730125
-12.214926,100,118.784448
-27.844754,133,118.861193
-31.665825,140,118.938092
-5.782688,88,118.987475
-24.447158,130,125.923067
-5.744865,89,125.983085
-32.924646,147,126.090717
-37.879906,151,126.193713
-14.70184,110,126.258081
-15.909935,106,126.319237
-16.581214,116,126.386524
-9.75634,104,126.441889
-45.336112,167,126.537895
-22.852333,136,126.613365
-11.003707,111,126.67562
-13.932127,119,126.739971
-13.604063,127,126.815854
-20.766269,124,126.883609
-11.958246,116,126.95028
-39.015154,161,127.04079
-16.016692,108,134.213356
-3.874872,84,134.279092
-20.848262,130,134.363732
-16.092438,114,134.440475
-13.588138,108,134.510261
-30.152519,142,134.591428
-10.93587,100,134.648525
-11.946503,103,134.708631
-18.767659,117,134.772969
-2.53181,92,134.823468
-27.325014,137,134.900141
-11.565997,110,134.961419
-4.450337,113,135.026019
-40.167368,170,135.124237
-30.497379,144,135.205788
-21.923769,121,135.274387
-14.131171,114,135.339331
-4.822702,91,135.388976
-23.742766,132,142.99635
-13.364205,115,143.076115
16.87078,71,143.125504
-16.65325,121,143.213852
-0.117945,102,143.270267
-23.904576,130,143.345147
-4.86284,89,143.396038
-8.117838,117,143.461881
-11.222782,103,143.517997
-22.747321,127,143.590949
-27.702457,138,143.668759
0.878998,85,143.716389
-0.145358,85,143.76461
-15.004651,115,143.82767
-13.188004,108,143.889473
-10.889728,103,143.946587
-12.176307,106,144.005042
-10.049984,107,144.065699
4.528845,81,144.111043
-8.270223,96,151.064884
-23.831325,128,151.163624
-26.890884,132,151.256981
-6.543185,94,151.320298
-10.009878,104,151.380848
-21.224259,144,151.463766
-8.277856,87,151.512514
2.253913,86,151.561641
-7.700082,127,151.634406
-48.103402,189,151.74388
2.144919,81,151.791091
0.395298,96,151.845894
-19.151144,125,151.916638
-25.942265,137,151.995477
-9.774016,97,152.049934
3.396586,78,152.093821
-10.351688,110,152.154385
-5.93735,92,152.207754
-5.695817,107,152.266617
1.049012,76,158.811107
0.931917,87,158.868932
-20.607295,121,158.969404
-12.494119,119,159.043845
-14.809872,112,159.105726
-0.910686,83,159.153565
-0.016683,78,159.196374
-11.649483,102,159.254816
1.091253,76,159.295705
2.882062,100,159.352977
-10.492592,110,159.415995
6.409159,70,159.455393
-18.220666,117,159.523265
-21.835476,129,159.593784
1.189749,86,159.64278
-7.11319,93,159.697772
-1.929955,90,159.748505
0.94244,84,159.793871
-29.417797,147,159.877728
-14.875389,132,159.953181
-25.657104,129,167.488184
0.548628,77,167.546296
-1.717801,93,167.616221
-1.668865,88,167.676518
0.597203,74,167.717767
-30.450149,163,167.808351
-13.431153,110,167.872562
-14.41442,108,167.933908
4.091957,82,167.980191
-18.437717,115,168.046439
8.834948,73,168.089242
-11.19572,101,168.148135
-2.241721,81,168.19293
-5.297877,91,168.243731
-7.761471,94,168.298171
-6.338871,92,168.349715
-14.384956,114,168.415463
-9.596952,93,168.466389
-9.736773,110,168.528773
-6.026878,95,168.582065
-4.652782,86,168.629801
-21.167534,120,175.709087
-3.621715,86,175.777967
-12.600224,99,175.852293
-5.499073,102,175.910384
-13.176791,109,175.972147
-2.519308,96,176.02482
3.123703,77,176.067966
-1.267429,80,176.110812
-8.425722,101,176.168837
-0.167061,80,176.213617
-0.063942,90,176.265698
-17.744216,116,176.332755
-17.01571,116,176.395448
4.437823,73,176.436924
4.00873,82,176.483021
5.382145,66,176.51928
-25.82537,132,176.595816
-46.814756,188,176.706879
-8.850243,98,176.763103
-48.608153,179,183.925294
-1.574275,106,183.987497
-18.508381,113,184.06644
8.964393,74,184.12676
8.212035,65,184.174273
-18.584598,118,184.240371
4.251099,76,184.282756
2.811876,75,184.325493
8.787769,59,184.359584
-13.042967,105,184.418375
-17.059619,116,184.487107
8.218554,76,184.529323
-7.264831,92,184.580236
-10.346698,106,184.638828
3.081746,72,184.68063
2.791783,79,184.723728
3.969972,82,184.767916
-17.871065,120,184.837348
-4.651754,88,184.885075
10.990794,82,184.931499
-0.201754,85,184.979699
-2.265641,78,185.024338
9.308774,87,185.073818
6.993712,89,193.382274
-1.283676,78,193.437132
2.188378,87,193.511577
6.361466,90,193.564993
-5.686119,94,193.6223
2.909718,86,193.670084
-5.582473,88,193.71887
10.493322,80,193.762885
-4.465146,100,193.817756
-0.331146,96,193.873502
7.308711,85,193.920132
-1.323083,78,193.964796
8.181757,85,194.012228
-5.064442,99,194.068458
-1.587902,101,194.127515
-0.429115,77,194.170724
3.193006,78,194.213515
-2.183477,85,194.262878
8.227331,66,194.300228
-2.08577,84,194.348
13.293026,72,194.389634
11.987015,65,194.425465
-5.042438,93,194.47867
5.148612,87,194.529106
8.749043,87,202.340208
-5.188806,92,202.415944
13.879162,61,202.455182
0.109887,98,202.531409
11.844626,68,202.581075
-1.472845,82,202.631853
-6.992712,111,202.695594
-5.280847,95,202.749227
0.84467,83,202.79709
1.297831,75,202.8393
-2.727595,89,202.889065
14.327409,59,202.922958
8.778523,78,202.967649
1.604554,66,203.0046
-8.395289,93,203.055758
12.705104,60,203.090729
11.020147,71,203.130351
-4.722739,96,203.184746
0.391436,77,203.228007
3.471379,76,203.27086
1.884738,78,203.312725
-12.163662,102,203.371464
-11.589085,100,203.429841
-2.223352,88,203.477995
4.177899,71,203.51827
-17.72766,117,210.824426
-0.299268,94,210.896001
-9.680441,96,210.968255
20.545151,54,211.007898
5.036845,73,211.05279
-4.210878,98,211.109753
-9.023949,107,211.169177
-1.170522,86,211.217032
9.960229,69,211.257295
9.615334,68,211.295935
9.389261,64,211.332038
4.420989,71,211.371196
-19.667198,126,211.440542
-18.663917,120,211.507748
-4.261253,89,211.558752
3.96359,80,211.605278
3.58536,79,211.650241
13.269476,64,211.686155
-4.80356,87,211.734755
1.044131,85,211.78314
12.715897,76,211.827559
-14.968687,111,211.889545
-0.643851,79,211.934705
16.123737,69,211.972755
14.746949,58,219.269307
-6.996354,103,219.336613
13.892201,67,219.390667
-1.844706,85,219.449672
-3.201251,88,219.524193
2.099256,82,219.570137
-2.005097,84,219.617435
-2.534332,86,219.667021
0.113439,81,219.714318
10.707921,62,219.749655
4.745592,80,219.794202
3.558581,78,219.839179
13.815073,64,219.875166
5.175469,72,219.915723
-1.359445,76,219.959277
12.098071,58,219.991634
2.851794,73,220.033588
-6.872933,95,220.088786
4.214752,70,220.128152
8.472305,64,220.164935
10.018804,61,220.199683
5.984042,84,220.248495
12.366887,69,220.286791
1.216093,83,220.332912
4.784098,88,220.382289
12.293297,59,220.416872
-17.207229,120,220.488996
-3.568402,82,227.640461
10.690246,68,227.698594
-13.624825,108,227.77893
-1.470664,82,227.829204
8.038098,65,227.866601
6.872837,67,227.9044
-1.268262,79,227.948139
4.190812,92,228.00177
13.194084,67,228.04018
-24.048437,133,228.117989
-1.436551,87,228.165499
7.739437,67,228.20367
9.423966,70,228.243924
-4.361309,80,228.289053
-10.928636,110,228.352862
4.964362,72,228.393487
6.843626,74,228.435526
8.719518,66,228.472976
-10.806288,94,228.524641
12.46281,59,228.558099
-15.800408,105,228.614317
1.724136,87,228.664181
-7.948167,96,228.719025
5.202158,74,228.761327
8.753742,64,228.797965
-4.655891,90,235.470263
5.595698,64,235.517288
10.096976,75,235.562202
11.334508,81,235.617631
4.729774,68,235.664959
12.805318,62,235.710397
16.963294,81,235.757046
-9.719252,100,235.814134
8.895802,68,235.853662
5.272657,72,235.894605
6.651583,75,235.937506
3.154004,69,235.976945
13.073046,59,236.010518
16.139697,61,236.045063
8.511461,62,236.080115
7.997252,77,236.123533
-9.524053,101,236.180855
2.267451,84,236.229545
3.43516,72,236.271856
-2.471465,93,236.32414
7.805576,74,236.365802
-20.863763,122,236.436683
16.70744,52,236.467392
-7.866274,95,236.520807
4.15776,76,236.563543
16.696744,66,236.601272
-0.233656,83,244.030104
6.54945,71,244.087565
1.745103,82,244.144804
16.649594,58,244.187108
21.803711,49,244.217036
6.840073,69,244.256258
16.373154,52,244.286822
5.95969,84,244.335178
2.039909,81,244.383478
7.762291,83,244.429439
5.719072,71,244.470121
11.020504,62,244.505314
13.499051,64,244.542368
24.610309,73,244.585345
0.063491,95,244.639833
4.021443,75,244.684331
2.203819,75,244.727865
5.822519,69,244.766146
-1.055171,81,244.813219
-3.186841,90,244.864622
3.372192,72,244.904487
17.72895,66,244.940864
11.575706,65,244.977716
10.852754,79,245.02168
6.831132,71,245.060962
-1.765775,83,245.105959
0.206245,74,245.147577
1.238829,100,245.204204
5.886676,69,253.512726
21.940922,49,253.55328
5.842673,68,253.601655
5.417932,71,253.651199
3.852084,89,253.720832
3.894507,77,253.766798
15.677597,73,253.808518
12.834026,56,253.840966
5.243182,74,253.884058
4.422689,82,253.931922
-8.473038,93,253.98415
13.694625,63,254.02041
23.35982,57,254.053002
14.32775,54,254.084194
14.978376,68,254.123416
1.12564,76,254.168004
8.084096,69,254.208133
3.490301,70,254.249011
1.392282,82,254.295909
-0.142671,84,254.341962
-1.683427,83,254.389645
13.905466,53,254.419835
-6.477874,98,254.476802
-1.972269,81,254.523321
6.801392,89,254.574536
11.044205,67,254.613356
14.82219,59,254.647844
4.146547,80,254.693495
-0.400412,80,261.33872
1.149523,76,261.392216
22.792285,65,261.439184
8.521715,65,261.481171
16.207543,66,261.53568
7.948571,80,261.582474
15.158185,64,261.61792
2.979953,87,261.667857
5.099396,85,261.71579
3.643097,73,261.75911
6.000415,70,261.797759
4.740639,68,261.835843
10.336222,79,261.879872
0.971278,83,261.926951
8.167643,70,261.966471
11.049327,81,262.012944
-3.561046,90,262.066185
8.457962,68,262.105975
7.966109,78,262.150276
-8.599429,100,262.20582
19.336973,75,262.248314
-1.188524,79,262.29379
-2.904541,91,262.345226
9.113138,87,262.394802
6.148211,79,262.440353
17.732784,62,262.476533
17.358305,55,262.508319
19.879288,64,269.51996
6.894585,89,269.580228
9.058262,66,269.626737
21.520593,67,269.689231
20.750846,70,269.735087
11.993817,64,269.78124
-9.413625,93,269.834815
1.145967,76,269.877871
1.999105,77,269.921475
11.503076,70,269.961325
-0.30358,78,270.005125
6.793149,67,270.043666
6.022162,87,270.092079
12.827875,61,270.126754
13.013773,71,270.167493
-5.751983,97,270.223447
9.756397,70,270.262975
-0.143717,82,270.309818
7.583469,83,270.357872
10.356697,66,270.395799
10.354664,66,270.432755
2.235718,76,270.474723
22.8882,56,270.507075
-6.952389,90,270.558496
6.153438,70,270.598808
14.828267,71,270.639089
13.93597,62,270.673838
3.787317,84,270.721742
23.320936,58,277.994596
-2.411089,87,278.056096
13.432334,68,278.115236
11.679316,69,278.169437
7.474481,73,278.222069
25.062167,49,278.250791
18.501665,60,278.28589
19.576424,77,278.329733
20.948801,68,278.367949
14.380464,59,278.402005
13.415597,73,278.442482
6.474294,65,278.47916
10.438804,62,278.513797
18.398169,64,278.549623
6.673703,72,278.589602
23.168488,56,278.62142
6.914286,66,278.658912
21.463009,56,278.691397
6.717689,75,278.734594
11.816837,56,278.766493
10.871714,59,278.800868
13.586488,56,278.83217
-15.843957,104,278.890985
14.127061,68,278.929364
5.550027,73,278.970832
6.520019,68,279.008911
21.892883,56,279.040415
13.05388,65,279.077332
9.899315,75,279.120684
21.500918,55,279.153982
9.384575,64,279.19199
12.661451,62,286.920048
4.620363,71,286.971158
15.891024,52,287.010551
14.858012,68,287.051879
16.663716,65,287.098177
11.912997,71,287.144463
17.197051,81,287.191182
13.615809,62,287.227246
18.034248,55,287.258826
7.899748,63,287.295927
9.139574,69,287.334206
13.215672,76,287.37772
22.608623,62,287.413792
9.654782,73,287.456649
15.038585,57,287.490517
6.595362,74,287.533585
8.59074,66,287.572173
9.396914,60,287.607231
14.155109,75,287.650609
19.1662,61,287.685474
12.736905,62,287.719397
17.338009,52,287.74931
6.764971,68,287.78737
11.882235,62,287.82306
9.149086,71,287.862692
18.61446,54,287.894432
14.299342,55,287.926505
13.640458,58,287.960579
5.279843,71,287.99946
14.872411,54,288.030851
-7.236589,96,288.085119
10.972074,79,295.126454
13.049418,62,295.171827
18.736713,56,295.222061
12.952112,64,295.261132
14.937445,60,295.320038
5.481847,68,295.361513
8.669814,72,295.402211
15.070863,52,295.431981
19.075308,52,295.462794
7.0021,70,295.503174
-2.142584,98,295.557138
25.08444,63,295.593531
11.513023,68,295.633
5.497092,72,295.675113
11.03749,81,295.720993
22.247237,50,295.750598
23.988881,56,295.783699
12.391695,63,295.819742
24.306424,61,295.855973
21.901919,62,295.890993
12.86847,71,295.93186
9.008108,64,295.968833
10.654911,58,296.002042
4.369066,83,296.049534
4.993514,76,296.093335
1.990946,81,296.139067
4.033114,79,296.183837
14.413461,66,296.220505
16.295071,61,296.255515
16.727107,55,296.287087
19.75677,56,296.319634
20.659436,66,303.45255
10.408482,68,303.508734
15.577601,53,303.543982
15.520126,76,303.599102
-7.640506,95,303.672719
3.143952,82,303.717486
10.967003,75,303.760676
12.59645,68,303.799899
14.182622,58,303.834014
17.651292,55,303.865911
4.309699,81,303.911684
19.014654,63,303.947434
11.461763,66,303.985811
10.607121,68,304.024053
17.591402,61,304.059866
17.189363,80,304.105134
15.329398,62,304.140624
9.509442,64,304.177481
24.547531,62,304.215391
21.42261,62,304.250518
21.601489,57,304.283765
14.016043,61,304.318695
4.11214,82,304.364692
14.310647,58,304.397895
7.721142,63,304.434306
12.3543,59,304.467585
11.294399,74,304.510795
3.995605,78,304.554987
23.744883,60,304.589716
21.462543,51,304.619264
24.584623,60,312.887113
9.702661,58,312.929332
17.876852,56,312.972432
30.099829,65,313.009424
9.1219,70,313.058131
26.497859,54,313.105112
16.285864,61,313.147688
7.345276,88,313.199952
15.843918,65,313.236902
-4.826985,83,313.284755
9.773737,62,313.320649
13.816516,70,313.361088
18.830166,71,313.402428
11.838079,59,313.436531
3.79634,87,313.487052
12.138901,65,313.524276
16.333712,50,313.553196
16.542461,67,313.590309
18.207118,62,313.626415
4.683706,80,313.671428
14.090957,62,313.708504
18.917926,55,313.740482
-49.120809,183,313.849576
23.335393,53,313.879306
24.026176,59,313.913779
14.852341,63,313.949462
12.255462,76,313.990505
22.684502,57,314.023813
27.54957,49,314.05192
20.433281,61,314.087007
25.316296,53,321.366088
18.584653,50,321.404231
7.569271,73,321.455358
24.171874,68,321.495625
8.51535,71,321.560826
12.899362,66,321.618992
4.238098,78,321.669398
9.172978,87,321.719507
20.691532,55,321.751586
19.064765,68,321.791434
14.008519,67,321.828038
26.005758,50,321.857384
18.925567,56,321.889916
-52.285099,185,322.001289
15.321522,64,322.037844
15.575157,53,322.068639
16.499138,58,322.101967
22.574479,66,322.140132
22.895015,69,322.179123
10.747591,70,322.219056
24.817433,57,322.25227
15.813744,66,322.290188
11.94802,74,322.332494
14.284629,55,322.364775
16.32314,58,322.397344
26.457999,64,322.434252
6.742015,67,322.47187
20.50878,57,322.50481
3.771488,64,322.541836
12.024468,68,322.580666
22.356705,53,322.611886
8.184971,76,330.919145
23.432383,58,330.961543
17.874842,58,331.004464
20.874283,52,331.043536
6.470531,75,331.099652
29.708333,51,331.129209
20.961617,55,331.160328
21.340353,59,331.192619
22.163067,60,331.226515
14.006589,61,331.261538
5.348366,73,331.30367
29.464107,41,331.330112
14.236362,60,331.364498
21.279661,64,331.401421
18.109974,59,331.435423
19.204744,67,331.475186
23.960938,63,331.511427
13.514872,69,331.552508
26.021841,53,331.583435
10.66694,64,331.620651
25.144928,52,331.65005
23.280168,50,331.679276
9.345748,69,331.718921
12.638587,69,331.75815
11.941275,62,331.79428
9.298298,81,331.841112
17.127254,59,331.875433
8.429614,82,331.922121
16.126117,56,331.955203
16.58672,63,331.991485
22.760434,59,332.025554
9.298345,66,332.06263
10.778324,67,332.100609
19.624793,59,338.812806
17.89427,63,338.859805
21.126233,46,338.888435
14.223923,62,338.941933
-2.270221,84,338.997981
13.695804,55,339.040781
24.468923,54,339.071232
12.173354,59,339.105948
17.039038,60,339.141606
16.877139,58,339.175703
24.250515,67,339.215668
26.759601,46,339.242818
13.468612,58,339.276676
19.768375,58,339.310191
15.47696,60,339.345492
24.514898,60,339.380867
16.38808,54,339.412676
19.475596,60,339.446175
16.585995,52,339.476643
29.827044,55,339.509587
14.322028,58,339.54216
12.6349,57,339.573789
12.601513,59,339.608052
27.682225,53,339.640813
14.210109,68,339.681398
12.334146,56,339.714569
23.267627,52,339.744467
23.516155,53,339.775796
16.069226,66,339.813675
18.03065,65,339.851136
16.735095,60,339.885677
12.454117,65,339.922043
13.060814,62,339.957909
10.340783,68,339.996645
11.40258,70,347.91156
12.124404,71,347.984193
22.833636,49,348.01475
28.68477,51,348.05277
15.373093,62,348.090205
5.44899,72,348.143328
6.76582,62,348.179891
27.144124,50,348.209574
18.729888,62,348.245014
14.545856,58,348.277868
18.456234,50,348.307165
6.890341,86,348.354525
19.23273,63,348.390209
19.011066,66,348.426891
26.621627,48,348.454758
22.282109,54,348.485881
15.414016,59,348.519759
16.440198,54,348.550792
12.194643,64,348.587578
17.031813,72,348.628827
27.763783,68,348.666398
19.744772,56,348.698952
20.66974,55,348.730861
8.287563,64,348.766708
28.274429,47,348.794795
20.881593,64,348.831663
23.136522,56,348.862784
13.747986,60,348.898523
17.798019,57,348.931734
11.772611,60,348.966839
19.400377,46,348.994415
21.876126,53,349.026241
16.219389,57,349.059011
17.444935,58,349.092274
17.015588,54,349.122249
18.458615,53,356.843142
27.529418,56,356.87832
30.777183,46,356.907162
33.753226,46,356.935404
26.325817,59,356.970495
13.990989,57,357.0121
17.149121,49,357.045737
20.051158,53,357.081953
10.23817,65,357.121936
10.45322,61,357.158254
25.30364,47,357.185995
6.384413,71,357.227817
33.733844,50,357.256807
10.900484,75,357.300672
14.677028,60,357.334886
20.59003,61,357.369916
32.25253,55,357.400995
20.672352,58,357.435534
20.319142,67,357.472409
25.623903,57,357.505467
16.998479,56,357.537886
11.239373,63,357.573638
32.614881,49,357.602566
29.640142,56,357.635338
26.903361,50,357.664844
19.937276,56,357.697086
18.598907,52,357.727432
23.545982,64,357.762579
14.448754,60,357.796921
29.999314,56,357.828525
30.179465,49,357.857845
16.16563,63,357.893862
21.428377,47,357.921795
10.377927,63,357.958978
15.669135,56,357.990475
32.079861,46,358.017837
26.614336,53,365.612049
15.074894,59,365.656152
11.910543,59,365.705316
15.879167,64,365.750852
16.022226,54,365.791109
25.64582,54,365.824273
24.538141,59,365.859077
15.421181,59,365.892848
21.283986,59,365.926259
25.691744,58,365.95932
13.066227,57,365.991567
16.563177,62,366.028568
30.134553,47,366.057101
32.760099,46,366.085496
13.639522,58,366.119217
16.811692,64,366.155449
26.873128,52,366.186173
20.737343,50,366.215585
23.528125,59,366.249635
22.140301,58,366.283549
25.177259,56,366.314846
21.829847,51,366.344073
33.060136,45,366.370611
31.930705,52,366.400705
25.24927,59,366.434271
13.96272,56,366.466641
8.784995,73,366.507259
24.629057,50,366.538062
20.219019,64,366.576001
28.011384,54,366.607444
30.513628,55,366.639363
28.939727,44,366.665281
17.807267,58,366.698638
14.160327,60,366.733201
26.770424,50,366.762329
21.914286,53,366.793082
19.356821,49,366.821902
29.401442,58,374.260952
18.003594,59,374.303992
17.895302,53,374.343612
21.827257,56,374.385711
16.244106,55,374.434409
17.507428,58,374.477799
22.688603,63,374.514023
31.441519,54,374.545245
23.298593,49,374.573676
23.605944,53,374.605083
21.292005,62,374.641184
22.615693,55,374.674553
22.243205,65,374.7121
21.791846,68,374.751394
17.070482,59,374.785193
23.764385,62,374.82089
18.34682,55,374.853141
23.763426,58,374.88609
27.900725,53,374.916057
21.864991,52,374.946057
20.634536,58,374.979734
23.595868,58,375.013214
32.006403,55,375.045364
25.001739,59,375.078744
25.329735,56,375.111157
17.23864,50,375.140374
12.637733,62,375.176849
30.010468,57,375.210126
18.127452,58,375.244177
21.053975,60,375.278703
18.173126,55,375.309885
20.099208,67,375.347711
21.230332,50,375.376992
21.638398,58,375.409854
29.310241,52,375.439846
30.700415,53,375.470324
26.821677,44,382.685831
34.972133,54,382.726711
16.5659,63,382.772114
13.303757,56,382.820081
35.762592,52,382.851996
15.469669,61,382.902499
13.609829,68,382.947887
28.128461,54,382.979553
18.857825,52,383.009125
21.964551,56,383.041763
29.860543,51,383.072372
13.613848,59,383.106049
27.853418,48,383.134284
23.312512,48,383.162514
18.733706,73,383.204367
23.148937,50,383.234636
23.821439,55,383.266933
27.65671,56,383.298537
30.208894,48,383.326594
16.237724,54,383.358472
26.368633,52,383.388603
21.947516,51,383.418326
22.970354,59,383.452559
17.626135,63,383.487707
24.183398,53,383.519588
22.512331,55,383.554138
30.323536,56,383.587095
36.845473,48,383.615229
25.429401,49,383.643898
29.631092,56,383.67676
20.083731,62,383.711276
18.599908,52,383.741383
22.665671,52,383.770736
17.421261,62,383.806777
21.135302,51,383.836729
8.822237,75,383.878004
12.916691,58,391.762907
25.870601,49,391.79382
28.628163,50,391.825182
27.011932,50,391.863909
23.408111,53,391.896253
17.288222,52,391.945584
19.758593,60,391.990242
24.266048,48,392.019782
26.177186,51,392.050592
22.639136,51,392.081009
17.073678,53,392.111926
24.017542,53,392.142891
15.146912,64,392.180121
22.746578,54,392.211668
26.047751,49,392.241173
26.824048,56,392.274799
30.764798,43,392.29986
23.49879,57,392.33325
28.114435,53,392.364032
13.730055,55,392.395533
22.068662,62,392.431382
23.062292,58,392.466015
23.379252,56,392.499115
29.047247,53,392.5305
28.808907,46,392.55731
22.598318,53,392.588031
18.429388,58,392.62135
27.960308,60,392.656143
22.199619,62,392.691767
7.360526,66,392.728441
38.991638,52,392.75906
26.503801,59,392.792371
27.445049,53,392.822974
12.212709,72,392.864498
29.87028,54,392.895281
21.452697,58,392.928097
18.918116,64,392.965421
31.114606,57,392.998083
28.891351,55,400.057217
19.706811,50,400.10298
11.997557,58,400.145469
16.189897,50,400.184615
14.008272,57,400.233853
19.727683,50,400.276451
21.543012,51,400.307889
24.13017,52,400.338282
13.058058,59,400.37293
22.011708,53,400.403233
30.583333,47,400.430773
30.877547,53,400.460666
21.152745,51,400.490508
25.513747,51,400.519502
20.533214,55,400.551954
30.308631,53,400.583391
23.623469,56,400.616274
26.527328,54,400.647239
11.799216,64,400.684793
25.637069,56,400.718009
20.09572,52,400.748271
26.392396,49,400.776958
20.842446,55,400.808216
26.914815,47,400.835936
29.236128,56,400.867882
29.048466,45,400.894127
15.053586,64,400.931518
16.320883,55,400.963084
20.688834,54,400.994974
30.953844,52,401.025961
22.129688,63,401.0615
26.983925,51,401.091844
25.106951,57,401.124654
36.439584,51,401.154735
20.088585,49,401.183492
25.455775,46,401.210185
28.065477,59,401.24455
19.317298,43,401.269793
19.387688,53,409.103289
19.102254,67,409.151239
35.228374,48,409.190147
15.557173,56,409.224127
18.83626,52,409.263331
23.845594,54,409.31363
15.845029,53,409.35922
22.912828,45,409.385464
28.147272,52,409.415674
36.741901,43,409.441222
20.480535,56,409.47325
