#{"t_start": 1708771058.271154, "env_id": "scheduler-customEnv"}
r,l,t
-33.079402,153,119.376875
-10.234957,98,119.431954
-34.706281,148,119.515431
-35.217085,154,119.60465
-50.366506,178,119.707439
-39.727196,159,119.798122
-19.40862,114,119.861149
-8.03755,99,119.913628
-26.884294,132,119.985483
-32.299016,143,120.067173
-18.47578,114,120.13132
-60.718272,202,120.251429
-9.895888,107,120.312755
-20.522567,126,126.967733
-38.786636,163,127.100058
-39.567526,153,127.199258
-14.178079,109,127.26029
-10.784136,102,127.315549
-13.460596,100,127.372871
-77.586361,232,127.507892
-29.89285,150,127.592221
-20.729143,128,127.665806
-11.478899,98,127.723112
-2.687116,90,127.772031
-4.283695,95,127.826752
-56.008363,213,127.951612
-28.041264,139,128.031756
-10.484169,99,128.085497
-16.361476,114,135.184657
-2.434664,80,135.238361
-27.681094,133,135.341451
-39.448463,163,135.439304
-0.478334,96,135.495745
-36.140025,142,135.578714
-11.313746,116,135.647944
-11.73365,108,135.708286
-29.506771,137,135.788178
-1.808459,98,135.849103
5.612356,83,135.895719
-4.60091,91,135.947981
-22.82991,139,136.026932
-10.342772,94,136.079244
-12.102846,106,136.140641
-13.550522,115,136.207041
-6.715121,88,136.25668
-15.141068,110,136.319108
-14.960419,109,136.379429
1.082517,89,146.823863
-8.38783,104,146.912004
-17.097911,112,146.998309
-3.662673,87,147.051136
-17.381051,111,147.114276
-28.406842,130,147.189827
-7.934491,99,147.24591
-6.198272,91,147.299705
-16.061699,111,147.367923
9.368854,68,147.40819
-13.270286,110,147.474649
9.861186,89,147.527318
-29.900223,145,147.612626
-82.595345,254,147.762903
-9.190966,94,147.816728
-39.820515,167,147.911759
-2.004752,82,147.957257
-10.99833,98,148.01159
-15.188255,110,157.40114
-11.338948,102,157.486945
-3.880051,92,157.54963
-10.474316,100,157.609578
5.316581,95,157.665723
-22.875396,126,157.740288
-11.157661,105,157.800971
-4.373992,95,157.854623
-8.462266,97,157.909309
-12.620885,98,157.965761
-81.946777,245,158.112192
-13.767735,109,158.174449
-6.684927,104,158.231514
-3.253711,91,158.283753
-3.615272,93,158.336157
-32.749843,144,158.418762
-2.845758,90,158.468532
-31.654675,142,158.548172
0.994528,80,167.96194
-17.533104,112,168.035735
-23.724036,135,168.16864
12.373821,80,168.220794
-41.056819,166,168.317148
-1.413618,82,168.362911
-22.045711,127,168.434158
-22.563463,120,168.500907
-23.498388,127,168.573105
-17.705894,114,168.637977
-10.263451,100,168.694278
-26.549362,125,168.763635
-23.972474,138,168.841752
-16.319912,109,168.902263
-11.74707,97,168.97244
-3.04647,86,169.042281
-1.122659,84,169.095121
-5.012653,90,169.15498
-8.823728,100,178.013553
-16.634833,113,178.097385
1.66473,83,178.158703
-6.772814,92,178.282494
12.19076,65,178.324377
-28.87552,141,178.415974
4.574386,98,178.477969
-6.545875,86,178.530799
-21.919713,123,178.609656
9.559088,75,178.673403
-9.699982,97,178.730922
-3.148655,89,178.787024
-7.284361,99,178.848953
1.192216,90,178.904993
-7.24119,95,178.962933
-7.491499,95,179.018119
-12.452138,103,179.077533
-6.674029,112,179.140768
-20.337488,113,179.205229
-7.094838,106,179.265768
11.31112,84,179.313535
-1.656874,84,179.362279
-10.027097,106,184.897772
1.233866,81,184.952943
12.33899,70,184.995442
-42.125539,157,185.098824
-13.418819,111,185.161924
-0.219772,102,185.221681
8.781563,73,185.263172
-14.360896,104,185.324018
11.117833,78,185.369141
-21.814906,122,185.439335
-1.698863,82,185.485616
-6.504142,103,185.541726
-19.288415,117,185.612191
-34.220838,139,185.691235
-7.153072,104,185.749173
-10.811667,102,185.805744
-11.099088,104,185.86288
-8.326048,99,185.917552
-6.656108,99,185.972839
-2.335256,83,186.01957
-14.345191,111,192.346754
-9.149628,105,192.428403
3.134641,91,192.507329
-24.121475,125,192.582437
-11.576513,103,192.641439
1.105583,99,192.700722
-8.552838,98,192.756228
-7.033108,108,192.81744
2.206483,102,192.874921
-5.635596,91,192.925774
1.629533,88,192.977626
13.249852,74,193.018834
-37.799387,159,193.111234
-5.453225,95,193.163487
9.231471,80,193.209395
-5.887252,100,193.264171
-2.616902,98,193.321015
7.729533,76,193.364322
-28.211893,134,193.441853
-12.794693,106,193.504202
-12.407147,97,199.076767
-1.046221,81,199.131431
-1.407722,83,199.211496
17.587521,56,199.263973
-0.358254,86,199.317937
-3.553471,97,199.371421
-1.986818,85,199.419338
14.855055,66,199.456094
17.27874,78,199.501543
-12.861497,105,199.562229
-6.254314,96,199.615351
1.572979,93,199.668097
2.48244,71,199.708387
-8.544879,101,199.76727
7.723317,68,199.806461
3.953903,73,199.847449
-6.164928,94,199.902408
-1.765474,82,199.947655
-9.247046,96,200.00144
-3.971481,89,200.050287
-7.530457,94,200.103614
-4.804973,90,200.15602
-3.052313,85,200.201549
-6.444075,90,200.252597
1.448537,82,206.375031
2.329023,78,206.434938
-30.368626,137,206.539535
8.267469,75,206.590763
-10.378606,105,206.651549
-0.992218,85,206.701289
7.032589,81,206.74569
10.660201,74,206.786708
1.881702,77,206.830029
2.113684,78,206.872453
7.023896,77,206.917495
2.997891,77,206.960292
-6.656453,106,207.021413
-9.536674,101,207.080154
3.613244,99,207.134048
6.831235,85,207.182598
2.649549,80,207.227462
1.978212,89,207.276502
-10.028818,105,207.336508
-2.774357,84,207.382965
4.556333,71,207.424765
1.430171,96,207.479538
7.63157,64,207.517462
11.35987,79,213.211248
-4.740253,101,213.287766
-2.459036,90,213.34962
17.881845,67,213.39774
-17.466498,117,213.479806
-9.441193,105,213.540498
5.08644,81,213.585836
6.973052,59,213.620331
-5.293221,89,213.672426
3.25844,82,213.721921
3.986644,75,213.764577
4.568814,80,213.811122
-11.270363,103,213.868251
-4.147263,80,213.912824
10.095708,83,213.960299
5.905391,79,214.004502
13.772779,67,214.042017
-17.947747,116,214.107175
1.258945,75,214.150864
9.336057,66,214.188656
21.404437,57,214.220999
-9.901141,102,214.281194
-9.222519,102,214.339
15.372148,66,214.375404
9.03252,78,214.420851
6.042203,71,220.384179
-3.295806,89,220.451963
6.273534,80,220.499774
2.530827,83,220.561565
-2.140921,84,220.619525
3.477664,73,220.661201
-7.69481,89,220.711077
11.323457,72,220.752496
-4.048427,91,220.803319
18.005595,54,220.833743
6.84638,71,220.873349
9.223325,62,220.908874
12.101483,66,220.946694
5.48426,67,220.9844
9.582439,82,221.031288
4.405348,77,221.07533
9.683671,67,221.113542
8.100694,74,221.154753
12.626504,64,221.191266
-12.746155,105,221.25148
7.076696,79,221.29552
0.008526,76,221.337848
7.935745,75,221.38068
1.08502,83,221.428445
6.201798,72,221.470968
15.258854,78,221.51386
12.041168,77,226.864643
8.933798,69,226.906089
7.227354,68,226.952403
7.240734,74,226.999774
4.047257,72,227.054096
-43.800047,166,227.163095
10.014796,56,227.195494
16.62288,67,227.235549
-6.678174,115,227.302221
11.121685,80,227.347247
11.904278,60,227.38208
2.222159,73,227.423762
-0.234861,84,227.470611
19.088257,68,227.510057
12.224228,61,227.545688
-4.135316,95,227.60044
13.651697,74,227.642497
-0.10006,84,227.690164
-2.772291,87,227.738916
18.433323,67,227.777937
0.148556,81,227.82325
25.854688,57,227.855518
6.289577,66,227.893556
11.327419,89,227.943348
4.376434,72,227.983446
26.789781,51,228.012811
-12.984304,103,233.311147
11.149345,69,233.373207
-0.456837,85,233.432285
-12.399641,102,233.509067
10.825184,56,233.549604
-10.176552,105,233.619886
9.635559,84,233.668669
14.072686,72,233.710479
10.050663,60,233.744725
-11.464637,110,233.808111
-45.40496,174,233.910585
-4.182303,94,233.964344
13.504319,55,233.996622
4.118803,78,234.039762
18.402639,60,234.073946
-5.283073,92,234.125728
10.897721,61,234.160075
-1.242678,80,234.205101
7.107828,73,234.244859
6.776414,69,234.284379
7.901021,63,234.319705
22.978045,68,234.358989
-5.876104,103,234.416785
11.62655,67,234.456423
4.67471,77,234.500679
15.11874,60,234.535954
3.172373,76,241.17873
10.793252,71,241.237063
10.028522,70,241.286475
10.857309,67,241.3364
23.324579,66,241.374575
8.412386,75,241.427016
5.267755,92,241.479687
5.77868,77,241.523483
-13.866442,119,241.592952
13.932168,65,241.629156
-3.444721,92,241.680506
2.249009,78,241.723773
3.95193,79,241.768882
8.134029,67,241.807005
1.989286,83,241.854877
9.982623,71,241.894971
13.380558,67,241.931541
18.940762,63,241.968434
18.58971,70,242.007358
11.111632,63,242.043536
0.953347,79,242.0887
10.485412,61,242.123431
6.811869,64,242.16026
19.47815,69,242.199233
12.923367,73,242.240963
18.566945,60,242.274378
11.251599,72,242.314457
20.756409,63,242.349926
16.65506,64,249.126842
5.766629,83,249.184045
14.205143,58,249.226046
9.528376,70,249.283624
12.942437,76,249.361173
1.865153,77,249.403317
7.742123,74,249.445747
-3.956809,104,249.505753
6.446267,68,249.542823
2.985664,80,249.588778
10.869292,75,249.630306
19.720778,62,249.665679
12.850532,81,249.711597
0.06589,85,249.758988
8.118769,71,249.799563
23.697049,63,249.83544
3.826166,83,249.88258
-4.116704,89,249.935038
13.792508,78,249.978892
16.254334,64,250.014597
22.543408,49,250.042937
24.308885,61,250.078726
16.931595,59,250.113075
3.76544,82,250.160898
11.719931,63,250.197583
4.954355,89,250.249877
7.311926,73,250.290728
8.825818,74,250.33232
-2.438995,89,257.044039
12.729094,67,257.103421
9.81368,67,257.143795
-5.926709,90,257.204186
10.99791,70,257.254199
15.398442,61,257.291723
2.867957,71,257.332595
-7.198902,102,257.38942
-3.704098,91,257.443002
14.007708,64,257.479538
21.150001,76,257.52266
9.462498,66,257.560375
18.200321,53,257.590353
1.91871,81,257.636157
23.037657,49,257.665341
8.117731,75,257.707112
9.265632,63,257.744034
15.730159,69,257.784905
-5.437614,96,257.839214
12.897325,64,257.876357
15.705943,59,257.910555
11.704327,62,257.945859
18.271189,77,257.989376
-0.849538,91,258.041126
16.590847,71,258.081975
17.223253,52,258.111849
4.941714,72,258.153219
11.88669,66,258.192364
-19.879201,112,265.3285
12.189237,74,265.381846
-16.106133,129,265.474829
3.037545,76,265.527363
8.335232,65,265.570034
19.134792,62,265.606119
14.813274,57,265.639224
13.136284,70,265.678674
29.202364,53,265.70842
22.717588,50,265.738272
8.792302,64,265.77514
19.231868,55,265.807174
19.475645,58,265.839902
8.112504,75,265.883555
6.670007,72,265.924119
18.315849,63,265.960132
16.501623,67,265.998838
14.455501,68,266.03881
23.754216,64,266.074752
10.165438,64,266.111551
8.140845,69,266.150791
22.983936,53,266.181623
8.349949,71,266.222334
1.544327,87,266.270006
19.455021,51,266.299784
21.309226,67,266.338371
19.780432,54,266.369347
26.348746,50,266.398273
13.868558,71,266.438128
2.323727,84,266.486481
7.429305,82,274.875667
4.017229,78,274.921662
24.268704,64,274.976568
7.740544,77,275.030016
14.807308,59,275.073368
19.845261,54,275.121113
-7.892501,105,275.180515
12.585751,62,275.215791
16.566675,60,275.249601
16.805757,55,275.281161
14.600786,56,275.31318
30.997714,52,275.343433
24.01463,49,275.37165
16.334902,52,275.400838
12.041396,59,275.435137
19.392222,60,275.469849
-2.422699,98,275.524778
13.142994,58,275.557059
3.240883,76,275.599846
23.09513,66,275.637296
18.415814,51,275.667858
15.539359,53,275.698425
6.193981,71,275.740011
12.928979,63,275.775729
9.304577,64,275.811944
7.230853,74,275.855166
18.454368,67,275.894248
17.375444,70,275.93611
21.662853,55,275.968195
7.391213,73,276.010546
11.04304,67,276.048552
4.842718,68,282.361825
29.996145,52,282.405528
4.740723,79,282.461078
15.594645,56,282.494843
17.292992,54,282.534295
19.068954,50,282.569278
10.405482,66,282.606267
17.253806,62,282.640619
1.382565,80,282.686096
1.672916,92,282.738726
7.756433,61,282.773284
24.467602,58,282.806775
14.156654,60,282.841069
13.967025,63,282.875324
-1.295343,105,282.936329
12.352109,61,282.970904
16.399249,59,283.004272
18.111123,54,283.035211
11.523776,60,283.069435
16.238185,52,283.099125
11.03238,76,283.143002
11.682432,62,283.178851
15.271547,51,283.208115
8.742134,66,283.245523
8.068092,69,283.283803
15.276444,54,283.315484
17.785352,60,283.35021
1.611239,73,283.390383
23.245495,56,283.423089
-61.15182,203,283.541988
15.996193,59,290.721691
11.395228,60,290.765625
31.986135,50,290.804729
12.219619,65,290.843136
22.439151,58,290.885491
16.801187,62,290.922337
23.315214,49,290.952836
20.953756,56,290.985638
27.712136,50,291.014866
9.596074,68,291.052907
17.668331,60,291.086973
26.51875,61,291.120886
19.040287,59,291.15466
11.071933,63,291.191109
26.643653,56,291.223416
16.833697,46,291.249893
10.219955,70,291.29055
11.130142,79,291.335279
-12.333839,113,291.401062
15.076465,55,291.432162
23.064609,65,291.471409
21.220017,58,291.504567
9.075617,80,291.550197
2.739148,78,291.596412
16.120284,57,291.629526
24.323659,55,291.661645
14.813284,54,291.693311
13.630675,69,291.73283
12.544196,60,291.768439
12.455076,56,291.801552
13.048391,64,291.838497
9.250298,68,291.876173
16.475768,65,291.914236
26.183045,49,298.856769
17.482168,73,298.909747
30.345387,49,298.946974
13.193187,59,298.993223
8.649396,70,299.055731
17.803646,53,299.09508
14.042727,62,299.131994
19.111702,69,299.170145
28.427899,52,299.200589
7.843163,82,299.248519
28.535224,55,299.281274
14.019655,67,299.318087
-2.238797,87,299.367887
21.692914,60,299.402902
12.692749,73,299.445008
16.592286,55,299.47709
9.857671,70,299.517616
18.3736,51,299.547351
14.843924,59,299.581316
7.358383,80,299.626828
19.706206,55,299.658955
19.113966,64,299.695104
19.272855,48,299.723332
14.53537,50,299.752125
12.17978,60,299.786736
10.38213,78,299.831019
11.441593,74,299.872499
25.099538,53,299.903081
16.099678,60,299.937581
6.767598,73,299.978271
15.888007,52,300.008116
16.241728,54,300.039486
28.515484,56,300.071823
19.486922,49,305.918053
15.650306,53,305.966007
16.413343,67,306.017633
18.61516,59,306.061995
6.93484,69,306.110116
20.83268,58,306.167349
18.164622,57,306.200728
29.418408,55,306.232849
18.132004,54,306.264054
14.786896,58,306.296614
30.714143,48,306.32488
6.230495,75,306.367615
14.33387,63,306.402031
17.146232,54,306.433961
21.813347,59,306.46795
10.214137,68,306.505887
19.514722,53,306.536943
15.906893,68,306.575313
12.179564,56,306.607787
23.039492,50,306.637258
11.181738,62,306.672343
14.227467,54,306.703225
21.655358,54,306.735163
9.955183,79,306.780379
16.889096,53,306.811418
9.307008,68,306.849135
11.120931,63,306.884282
18.036104,74,306.927356
13.974843,54,306.958581
18.293402,48,306.986628
19.113276,59,307.020835
14.083041,56,307.053819
18.130457,59,307.088741
23.280396,53,307.119354
13.744697,56,307.151563
26.217905,57,313.834437
18.510431,55,313.868097
13.782583,60,313.904324
18.494594,58,313.946958
23.793007,46,313.991476
21.955175,47,314.027613
21.757739,51,314.058729
23.53888,51,314.087885
25.423159,57,314.120569
12.744957,61,314.155975
32.27032,47,314.183819
11.134077,60,314.218975
20.395183,49,314.247358
15.298377,57,314.279884
25.891293,48,314.308439
20.222899,64,314.344753
13.72067,62,314.380086
8.379167,77,314.425138
24.247223,50,314.454261
28.128403,56,314.48568
15.78736,57,314.518567
19.58959,57,314.550891
16.539551,67,314.588761
12.24343,63,314.625292
20.502961,51,314.654955
17.45842,61,314.690303
20.482415,65,314.727532
13.584785,75,314.771267
10.575625,61,314.805672
15.219366,56,314.837332
18.96605,58,314.87052
18.491878,59,314.903179
11.441349,61,314.93801
20.183989,74,314.980785
26.85905,57,315.014504
19.839666,66,322.091956
24.284079,50,322.123493
29.050767,52,322.161162
13.074663,57,322.200794
23.227381,69,322.249193
21.041755,51,322.28116
18.369995,62,322.330747
22.114593,57,322.363556
16.502698,57,322.39604
21.577615,54,322.426806
27.307618,51,322.456408
24.358142,46,322.48295
18.262077,51,322.511991
16.947782,62,322.546712
4.732741,72,322.587635
11.926611,60,322.622816
18.634055,62,322.65756
20.048853,67,322.69599
24.981,52,322.726144
18.536234,56,322.759093
20.805581,52,322.78878
18.825695,61,322.823488
23.419298,56,322.856196
21.642026,55,322.887943
19.517587,48,322.915701
6.827665,74,322.958828
22.744593,63,322.99578
11.393195,62,323.031088
24.370635,62,323.066879
16.386138,68,323.106307
16.928917,51,323.135411
26.599909,48,323.163776
16.038713,53,323.194105
24.441275,54,323.225098
24.949886,53,323.255679
5.207414,76,329.427389
16.914101,57,329.470284
20.321549,64,329.509471
27.44554,48,329.545851
26.900293,50,329.577336
22.861294,61,329.629829
19.578925,47,329.658355
19.74566,49,329.687412
11.470937,69,329.727726
24.336161,50,329.756307
20.505281,63,329.791973
25.169792,59,329.82682
27.361646,55,329.858254
20.105407,55,329.890825
12.487637,59,329.924881
20.149106,60,329.959848
25.741559,57,329.993759
10.216132,65,330.031405
20.571741,62,330.065486
10.667372,67,330.104425
26.706815,54,330.135674
13.35112,59,330.168935
21.736799,58,330.20197
17.957626,71,330.242822
24.542691,50,330.27147
18.991408,48,330.299921
4.625769,90,330.35101
27.478285,55,330.383147
12.982501,65,330.421061
32.061532,52,330.451331
17.229711,57,330.484007
22.56228,54,330.515854
22.148001,59,330.548575
17.564653,64,330.586939
31.033285,42,330.612213
25.116785,53,330.643379
18.562371,60,337.383067
17.98245,62,337.432914
25.603666,65,337.479268
24.948413,48,337.516197
17.430033,79,337.565159
28.181338,53,337.59556
19.605881,52,337.625584
19.125844,45,337.651724
21.583021,59,337.686237
18.947357,49,337.715001
30.841104,50,337.743846
18.897853,56,337.77663
24.201435,55,337.80934
18.386058,67,337.848182
18.088151,57,337.880913
29.138452,51,337.910588
21.002566,52,337.940684
16.650129,53,337.971277
21.034906,45,337.997538
25.191332,45,338.023999
15.98035,54,338.055545
23.002164,52,338.085947
17.632919,59,338.119462
22.384479,55,338.151148
27.012409,51,338.182534
23.828186,63,338.218957
16.401161,65,338.256485
29.728461,53,338.287381
6.11406,73,338.329936
22.078534,60,338.36408
20.856401,56,338.395896
15.60585,57,338.427827
20.130952,49,338.456232
20.895886,47,338.484193
20.760122,53,338.515668
27.44891,58,338.549045
26.812214,50,345.246808
24.129663,50,345.277342
23.275056,51,345.315339
2.256436,87,345.380752
21.436648,60,345.424428
31.59647,54,345.464918
21.605331,54,345.496928
19.743464,53,345.527921
26.782684,44,345.554045
27.403952,43,345.580285
14.2514,59,345.614924
13.20717,63,345.651217
24.358048,56,345.683257
22.163066,48,345.711173
21.529317,59,345.745598
22.025504,52,345.774873
20.943288,51,345.804918
25.936344,52,345.835215
25.499865,50,345.864733
19.418999,61,345.900063
28.239314,57,345.933734
22.935589,55,345.96527
19.267784,51,345.994404
17.065753,55,346.027166
24.481356,70,346.069202
19.915599,50,346.098846
19.490751,52,346.129005
21.770616,48,346.157079
26.7365,44,346.183039
21.571123,57,346.214939
16.984946,54,346.245901
19.39774,58,346.277958
19.678885,59,346.311676
24.248123,53,346.342625
19.395061,52,346.373338
13.053129,53,346.403272
20.688811,55,346.434276
26.470932,47,346.463243
17.455409,65,352.84073
11.44373,76,352.909847
20.264105,46,352.938037
24.379056,56,352.978428
23.451502,58,353.019869
25.894941,57,353.064671
25.824108,50,353.093548
20.690423,59,353.127339
19.543312,60,353.162011
10.882764,60,353.1964
30.281437,49,353.224383
30.008631,55,353.257101
20.315303,58,353.28985
26.786533,57,353.322202
23.807459,55,353.353502
22.547619,63,353.38857
21.040171,55,353.420559
23.620624,51,353.450351
20.835112,64,353.485416
25.876812,48,353.513014
25.914543,57,353.547455
19.669991,59,353.582356
28.406614,52,353.613034
25.45116,59,353.647048
18.889142,55,353.678513
18.430496,52,353.70878
7.334484,88,353.759873
20.787996,55,353.791973
20.329948,45,353.818508
27.943081,49,353.847141
27.713142,45,353.873558
20.060258,59,353.907828
31.849962,51,353.937376
20.726421,66,353.974482
12.680815,66,354.01225
26.168869,50,354.041151
28.10356,48,360.668082
28.826186,49,360.697512
17.972761,57,360.732
17.175854,55,360.779553
26.31281,45,360.807683
13.573899,66,360.869435
22.301147,57,360.903504
17.539944,57,360.938166
19.779167,57,360.972333
28.986497,47,361.000134
28.577265,42,361.024986
16.458089,58,361.058835
20.474785,51,361.088647
30.254862,56,361.121165
22.191777,55,361.151985
23.563035,51,361.181477
19.157484,54,361.213039
10.777407,62,361.248105
19.101854,58,361.281096
27.74306,53,361.312614
31.135374,48,361.341021
24.387186,55,361.373235
22.14864,46,361.400578
22.441103,48,361.428594
25.953869,55,361.461249
31.441274,54,361.493927
21.203602,45,361.520177
25.608333,50,361.549336
19.503728,48,361.577489
29.632301,58,361.610709
28.149869,57,361.643152
24.078733,61,361.678232
20.024012,65,361.717156
26.397906,46,361.74401
19.403539,53,361.774367
14.732238,59,361.807519
31.112723,48,361.836282
8.684558,68,361.874133
17.659075,55,368.170896
26.224046,48,368.199609
17.360353,53,368.231413
29.150196,49,368.269009
21.779988,43,368.303931
25.199053,61,368.344909
36.663,51,368.383161
22.494871,58,368.417311
14.566181,62,368.452907
26.513691,49,368.481747
11.924963,63,368.518215
-4.39241,98,368.574417
26.420258,48,368.602781
28.302136,52,368.632507
15.982415,53,368.66305
31.2636,44,368.688782
23.31899,54,368.719525
30.088681,42,368.7446
16.059899,64,368.781022
20.883136,51,368.810836
29.947477,46,368.837948
23.17788,51,368.868171
35.773878,47,368.895311
26.828557,44,368.921147
25.959061,43,368.946385
25.268035,64,368.982805
24.129851,46,369.009321
27.651058,50,369.039112
28.812798,53,369.069445
18.626455,60,369.104094
31.853263,50,369.13366
27.92311,49,369.162273
22.548553,56,369.194608
26.586015,57,369.229332
17.613033,63,369.26789
22.344035,55,369.299771
30.904404,53,369.331144
19.835464,52,369.362445
23.952896,53,377.061879
23.323436,64,377.109573
19.685855,61,377.147725
32.885375,47,377.193414
32.282766,43,377.223716
25.002334,60,377.260221
19.28591,53,377.299716
23.996255,52,377.330092
17.721528,53,377.361073
23.814562,60,377.395087
30.128616,56,377.42737
26.911,51,377.457078
29.974226,45,377.483654
26.759247,48,377.512012
30.882782,50,377.542663
31.296456,41,377.568458
29.797081,50,377.59815
33.638285,47,377.625898
27.544307,53,377.655974
15.423996,57,377.689185
41.094065,43,377.715144
31.828765,47,377.741931
20.985804,62,377.778381
25.877548,57,377.810865
19.388008,55,377.843351
21.200478,58,377.877398
30.345429,51,377.906672
27.729315,50,377.936074
24.104688,43,377.96205
26.824348,57,377.994818
23.699811,49,378.024113
32.363507,50,378.052221
19.599341,49,378.080241
23.604673,53,378.110694
15.104207,58,378.144086
19.650271,61,378.17915
29.852964,46,378.206298
25.338807,58,378.239746
20.943106,56,378.27229
19.164445,53,388.936376
28.684835,51,388.965848
27.753079,52,388.99803
36.939435,49,389.027554
22.818682,50,389.077525
26.948282,45,389.105941
19.564637,50,389.145351
30.011882,45,389.173187
27.881467,49,389.203954
24.866791,53,389.23482
22.686428,64,389.272069
27.271447,48,389.300452
27.687217,47,389.328458
20.644194,57,389.361813
25.118643,50,389.390449
30.090322,51,389.419898
37.905871,50,389.449149
30.159327,45,389.475753
15.651815,64,389.512731
29.619722,55,389.545589
26.749142,49,389.57431
21.73139,60,389.608495
20.387451,45,389.635346
26.76879,53,389.666371
18.840625,49,389.695444
27.10595,52,389.725699
12.872581,63,389.761504
21.051826,45,389.788296
4.473267,66,389.823988
24.314502,52,389.854898
23.529691,48,389.883323
29.070771,45,389.910194
30.339496,51,389.940556
9.368632,95,389.99801
20.000612,48,390.02646
23.365811,48,390.054546
21.086881,53,390.085385
20.097141,49,390.114422
28.109314,49,390.143037
33.357737,53,403.327837
14.89017,63,403.371768
18.05862,51,403.418645
32.753728,42,403.450371
24.568721,60,403.530543
23.659669,55,403.569987
19.5063,49,403.600002
27.777839,54,403.631859
36.199691,42,403.657291
