#{"t_start": 1708848481.20558, "env_id": "scheduler-customEnv"}
r,l,t
-14.444116,107,86.071435
1.285532,84,86.272485
-8.428695,96,86.545946
4.588057,74,86.847963
0.280322,78,87.087424
0.422796,100,87.323156
-1.653119,91,87.699949
-2.589303,80,88.041252
-9.751721,100,88.44249
12.218632,83,88.78319
-10.326948,103,89.010724
-0.475408,85,89.252318
0.881406,78,89.926368
-0.443181,94,90.363299
-7.258204,92,90.660181
-19.544553,116,91.031662
-1.357055,86,91.348486
-11.193844,102,91.967446
-0.106488,86,92.290841
-1.823145,83,92.731372
-6.134534,96,93.12728
4.540771,71,93.431459
-5.331976,102,93.679242
0.481687,76,93.898189
-2.830429,101,94.183997
2.496086,80,94.362279
8.258781,83,94.591244
3.065809,87,94.886681
-0.151397,81,95.079076
-11.272334,102,95.303254
-91.766409,267,96.227845
6.185599,69,96.445133
-11.988588,105,96.690999
1.366606,96,97.067281
-3.001875,84,97.510168
16.416085,81,97.770712
-2.782601,89,97.985364
-2.704484,83,98.305975
3.063778,69,98.60992
10.996168,68,98.812003
12.850952,65,98.946587
6.01979,68,99.11435
5.235127,72,99.285304
-4.921262,89,99.591592
7.317957,79,99.767003
13.414001,70,99.979504
-9.302435,95,100.484023
-2.963093,86,100.919158
-11.113042,120,101.36646
-2.132703,84,101.917466
7.534385,72,102.15297
-41.996223,162,103.119658
-2.053894,89,103.413161
-0.052638,86,103.648313
4.273176,75,103.916139
8.878415,72,104.268189
-8.223608,93,104.943064
0.657187,78,105.130958
-2.155162,84,105.304646
1.686508,80,105.556225
-8.802011,94,105.786271
-5.342373,89,106.026435
-5.793935,91,106.254539
-1.041364,78,106.573151
2.275975,77,106.778435
0.724519,76,107.065981
11.987797,69,107.42163
4.436528,71,107.729209
7.921519,84,108.028001
-0.243881,76,108.41512
-1.089495,84,108.711933
0.453641,81,109.284451
12.656235,67,109.59033
-4.063185,85,109.79904
3.878264,73,110.086713
3.382103,73,110.377207
0.585845,79,110.715098
1.158518,72,111.02105
8.105093,63,111.388702
4.928827,72,111.716985
-1.745509,82,112.132925
6.713524,82,112.512391
4.122198,84,113.032818
9.30244,61,113.299066
2.873673,69,113.580392
1.95039,78,113.787034
-10.041213,100,114.044849
13.015811,63,114.215149
-1.075904,84,114.551053
-3.19475,87,114.821772
5.842661,73,115.060039
0.956937,79,115.338981
2.135556,78,115.512689
6.350518,79,115.702878
-2.976246,73,115.927864
-2.458134,88,116.272395
7.395046,64,116.481759
8.244106,66,116.643894
-0.303166,85,116.96563
5.612559,73,117.163004
8.056453,78,117.369292
-1.326979,77,117.556933
4.133411,74,117.725601
16.707658,65,117.903109
6.624805,64,118.055304
-4.605767,89,118.329205
-5.800749,84,118.656414
10.712237,59,118.845649
5.846221,71,119.054929
9.949822,63,119.179292
5.160826,81,119.515491
0.022763,80,119.887932
7.160555,90,120.314676
1.614529,74,120.734546
-0.25074,92,121.095744
5.678827,91,121.545495
4.012749,70,121.847744
-43.507074,157,122.244622
-2.190478,93,122.514418
-6.657394,89,122.894138
11.198158,67,123.185834
-13.973078,126,123.522567
-21.687799,127,123.813906
8.341648,70,124.04431
4.778158,71,124.24302
8.007341,70,124.519889
3.849721,73,124.787484
6.048003,63,125.162134
-19.126637,110,125.431794
2.965525,77,125.627184
7.501953,69,125.786076
22.555356,56,125.954563
3.061483,76,126.128883
4.752228,65,126.279648
5.581651,71,126.480772
5.106848,70,126.665473
8.46092,74,126.84718
10.240374,58,126.98131
9.997366,62,127.119535
6.90873,65,127.388812
1.585849,76,127.585808
8.259683,68,127.761373
11.850736,60,127.914651
1.137736,71,128.105706
10.376914,57,128.23026
9.046901,70,128.447923
4.301724,75,128.841479
5.175999,70,129.145828
9.20695,67,129.346271
7.4853,65,129.502897
7.986486,70,129.655698
7.848537,70,129.869313
10.193882,60,130.003733
7.582731,62,130.171144
8.912104,76,130.431491
3.543807,77,130.64471
0.590499,74,130.82166
1.401603,77,131.022742
6.352078,71,131.229021
9.543147,61,131.448172
4.740532,58,131.666623
5.172496,67,132.108772
2.247934,72,132.269965
2.094012,78,132.562657
12.23101,65,132.747042
9.348687,67,132.965441
12.481203,57,133.354182
12.393967,63,133.799242
7.592006,67,134.150955
3.996913,71,134.481561
1.753594,73,134.867972
-1.377342,80,135.255545
2.280077,69,135.430603
3.86289,74,135.685714
4.827812,72,135.917929
2.703379,78,136.20232
8.668623,63,136.446508
4.935963,70,136.614882
3.721409,72,136.839023
5.486415,68,137.015558
8.219865,84,137.23889
13.422383,56,137.378151
14.946808,67,137.530268
6.356638,74,137.778475
16.580339,63,137.91584
9.555531,66,138.097469
8.578268,65,138.246647
10.546984,56,138.405245
24.107255,57,138.625481
5.334534,82,138.845768
14.798592,61,139.004199
15.424109,59,139.152931
7.362094,67,139.314754
8.228187,66,139.48473
13.258941,60,139.728368
16.297422,59,139.896252
8.095264,67,140.052314
-1.715362,87,140.250505
19.623064,63,140.414854
2.998998,76,140.612022
4.925466,70,140.787787
2.255631,72,140.987303
9.655177,86,141.196436
16.985759,59,141.353998
10.741956,59,141.503292
2.933397,79,141.680719
0.84562,72,141.932009
2.371777,78,142.138072
7.909282,69,142.282663
19.689184,53,142.414075
7.667113,69,142.572839
10.631693,68,142.728758
11.514626,60,142.8605
16.861297,60,143.118322
20.867609,55,143.322891
12.013531,60,143.471865
7.019903,71,143.629659
12.090358,57,143.762834
8.085153,60,143.97084
-5.899636,93,144.219836
13.05742,58,144.337835
8.215386,71,144.530669
6.106934,64,144.68737
9.349802,66,144.866223
11.899816,69,145.060244
6.738858,61,145.196116
25.36954,57,145.313382
9.678582,62,145.512295
9.912186,63,145.647352
18.417163,59,145.792402
0.479926,79,146.348449
13.665324,53,146.602735
1.845423,77,147.00809
9.547926,59,147.280328
10.001357,64,147.645534
5.395787,68,147.912077
7.472702,62,148.260094
6.368888,68,148.610943
22.950501,53,148.882862
6.789853,69,149.197728
13.010724,52,149.438614
17.398221,70,149.717058
9.839315,72,149.893505
7.081311,69,150.23401
14.364378,53,150.467956
8.765944,60,150.719882
12.102541,57,150.871289
7.449241,58,151.121352
1.133365,73,151.304766
15.103944,55,151.420287
10.292194,64,151.571325
10.845748,60,151.887316
10.422503,67,152.261265
12.363567,56,152.464604
6.502628,73,152.776629
8.680818,58,153.00038
5.890243,70,153.421204
17.238755,65,153.682338
7.056556,58,153.846949
11.332316,56,154.017488
6.692791,72,154.208823
8.594725,60,154.404022
6.46543,67,154.538908
6.480006,66,154.695685
7.793534,64,154.846622
7.614237,59,154.993486
14.313926,58,155.155008
5.869803,69,155.389259
11.52787,62,155.529267
10.102555,62,155.670277
4.995486,70,155.850414
12.408929,55,156.064751
15.428876,54,156.309601
9.761409,61,156.496489
0.836768,73,156.661298
12.145555,56,156.819156
8.831872,62,156.977733
10.735886,61,157.141229
10.146517,71,157.399021
13.897441,55,157.552613
8.433925,63,157.718485
7.443953,63,157.847345
15.93247,60,158.00313
11.845783,63,158.169305
15.203459,59,158.360681
10.381663,69,158.596735
11.314431,61,158.753005
4.641766,69,158.937587
8.847267,63,159.083243
16.502945,47,159.189036
17.216882,53,159.309534
11.983122,58,159.464958
16.884015,61,159.633969
10.07006,63,159.80405
9.322206,67,159.964177
17.989125,58,160.105446
13.907109,61,160.235559
10.406003,59,160.371762
15.610149,60,160.598226
16.452157,57,160.870031
20.059766,51,161.044284
21.703953,56,161.20771
5.696531,65,161.41457
6.331442,61,161.57956
21.279297,64,161.761903
9.717258,67,161.913686
11.261806,60,162.055394
9.228216,60,162.248514
8.743317,57,162.413352
6.752638,64,162.955486
16.341605,50,163.178146
22.54849,67,163.438273
5.33473,62,163.614487
2.76084,71,163.809898
9.453217,54,163.953398
3.275584,72,164.142239
8.402411,60,164.303583
15.712149,57,164.444148
8.52632,65,164.605508
15.096215,53,164.795141
18.915704,60,164.954945
9.688248,67,165.111921
11.513291,58,165.262182
8.849451,56,165.411221
19.607553,52,165.564655
8.636506,62,165.707452
12.571908,52,165.831691
12.035707,48,165.996174
11.406377,55,166.122592
13.163385,56,166.265307
7.819064,64,166.465436
16.615514,56,166.633088
22.811617,52,166.830435
0.959692,73,167.004637
22.429635,47,167.125095
8.116411,65,167.322856
11.028157,54,167.470618
24.39394,49,167.600273
8.031861,61,167.968224
13.341265,53,168.203351
13.275813,61,168.463804
15.498438,64,168.725063
17.173132,48,168.950686
12.576071,57,169.095861
9.038086,64,169.261662
13.261112,58,169.420502
14.77325,55,169.586223
8.709086,60,169.729437
6.746888,65,169.864166
15.206168,50,169.981474
1.549015,78,170.148572
16.589079,63,170.417463
13.089433,56,170.728123
11.278006,61,171.019473
12.196181,62,171.180331
10.174662,71,171.499302
11.332736,63,171.736099
9.632596,56,171.955706
11.784741,57,172.098548
11.577887,57,172.292956
8.629166,53,172.414891
22.940102,56,172.546947
12.36346,58,172.686852
15.553941,51,172.826474
9.392936,60,173.051184
10.281877,57,173.19685
11.837109,58,173.319089
16.252815,63,173.482184
7.055578,68,173.638436
19.198422,56,173.75323
21.42018,58,173.898843
16.676175,55,174.144947
14.852325,54,174.287943
17.509058,62,174.446947
7.281274,65,174.640696
11.887981,58,174.845949
23.66389,50,174.982252
16.184763,70,175.21068
14.476349,65,175.38012
9.55969,59,175.544296
20.216268,58,175.690784
13.135419,57,175.843828
19.067092,59,176.056732
19.045982,52,176.289047
8.441343,64,176.506473
14.462758,57,176.660518
13.672416,59,176.780171
10.378231,53,176.960056
20.169769,52,177.175908
18.570618,54,177.327431
15.253114,49,177.448941
5.045944,67,177.621615
20.890346,60,177.786655
20.846194,60,177.938337
31.765031,49,178.051065
20.637635,55,178.254146
14.79061,57,178.567856
28.710881,49,178.778333
14.077657,61,178.944906
9.785326,64,179.26603
23.184522,55,179.564928
15.046757,56,179.71916
14.662083,52,179.845153
7.862672,65,180.013999
17.924298,53,180.130595
14.796011,55,180.268285
12.714817,67,180.570511
18.853618,51,180.729449
11.345116,64,181.049401
15.508532,53,181.284331
10.410238,52,181.476175
5.854716,63,181.65891
11.775207,57,181.791801
15.601389,51,182.046049
4.475971,69,182.449477
9.980395,62,182.737314
19.792538,47,182.854949
15.830747,46,183.002731
13.426954,55,183.147639
23.133178,58,183.292908
23.95624,53,183.618029
18.285144,56,183.892518
21.670224,58,184.123901
9.422213,75,184.404316
28.059784,59,184.672749
6.627134,59,184.853511
15.113419,54,184.995609
17.780052,57,185.178725
9.247789,63,185.468273
7.765587,59,185.717673
18.370929,56,185.937478
12.442477,53,186.106586
12.132935,54,186.228391
9.295046,57,186.353256
14.538327,55,186.494846
18.442885,52,186.630158
15.588453,50,186.746538
10.052444,63,186.898619
12.195201,60,187.042367
17.842135,57,187.200293
20.225527,51,187.313342
25.617419,56,187.513055
12.576236,55,187.860668
8.885392,59,188.132227
21.959963,51,188.43775
17.020125,53,188.608854
12.125487,56,188.763689
15.000425,48,188.904764
14.602036,50,189.016814
15.648865,60,189.16246
13.550532,56,189.301154
12.335334,54,189.449903
11.889593,60,189.684978
9.861037,65,190.151067
14.664291,52,190.328716
9.641267,57,190.483758
15.084205,55,190.637278
11.378656,56,190.778308
15.016777,55,190.927831
14.747819,53,191.077488
14.524037,53,191.21244
12.096692,57,191.346368
9.901996,60,191.530258
20.942309,59,191.779883
13.401226,57,191.987616
21.003612,52,192.317647
10.686995,58,192.598993
16.160548,55,192.84595
14.677659,50,193.167498
22.604979,51,193.303262
16.609953,55,193.436979
19.29753,53,193.585151
13.232427,53,193.811457
28.929669,42,193.906633
10.008787,62,194.070243
8.917112,59,194.260577
13.690258,58,194.394522
22.180549,53,194.541116
15.04592,50,194.685427
13.423521,58,194.825008
19.168501,58,195.051459
19.010174,58,195.360992
12.036608,57,195.64309
24.342306,54,195.871346
14.075571,65,196.101909
16.513448,54,196.304785
18.775422,55,196.48606
9.889518,54,196.622176
12.61709,53,196.749154
17.718422,54,196.910339
27.843994,52,197.037225
8.045325,56,197.217249
15.657425,63,197.409703
12.234589,52,197.540664
11.68746,51,197.680583
21.010143,45,197.812544
16.507405,61,198.062312
17.860795,55,198.194644
21.349995,54,198.330124
17.724352,52,198.471596
18.906841,56,198.611921
13.029776,61,198.848458
27.545783,56,199.078262
8.335475,62,199.304317
23.570876,53,199.457034
21.861567,53,199.575803
24.520286,50,199.704338
13.026776,59,199.84455
10.579792,63,200.034521
10.135053,64,200.229471
18.416231,64,200.550014
21.692435,49,200.777626
9.174905,58,200.958405
22.861894,53,201.074197
17.323948,49,201.18868
12.415093,62,201.351752
14.386999,51,201.485267
9.467124,55,201.636541
14.696882,50,201.79419
12.282488,59,202.001027
17.914679,48,202.177814
22.245842,55,202.360313
21.842758,44,202.509418
18.703314,46,202.630613
17.118024,51,202.779466
18.16128,45,202.995226
18.293344,48,203.261182
22.538219,49,203.539263
21.074905,52,203.663502
18.957958,52,203.781208
19.118833,46,203.89515
14.232119,53,204.042189
18.892047,49,204.283956
15.974297,52,204.461844
18.182828,58,204.621567
8.948821,57,204.857281
12.964857,53,205.100569
16.145174,52,205.263305
27.219039,54,205.393722
14.121324,52,205.554278
16.630008,42,205.661738
18.267592,46,205.783587
12.704384,55,205.928611
19.376561,41,206.027113
14.214077,52,206.162173
14.923502,51,206.369065
14.557044,52,206.511136
17.464878,48,206.644814
25.555565,52,206.778413
20.501038,53,206.928683
9.593593,62,207.119913
12.376344,52,207.262808
9.315996,55,207.405518
19.498254,50,207.545699
11.929842,57,207.766907
18.74394,58,207.916161
16.164762,54,208.044923
19.534097,52,208.194325
14.623926,51,208.422348
12.362818,59,208.580583
17.566636,49,208.691871
16.039859,57,208.82863
23.412625,49,208.929896
19.245967,45,209.049082
27.877837,48,209.170895
18.846777,47,209.284591
7.944636,61,209.629043
19.260376,50,209.778281
15.033666,50,209.880152
16.500734,53,210.031803
10.937976,61,210.200384
18.975583,49,210.344533
16.149316,46,210.658599
25.584072,45,210.938752
15.771265,50,211.12573
20.116505,44,211.384427
24.063366,45,211.595378
16.450123,42,211.933893
14.439815,52,212.228295
14.748737,55,212.507409
29.533487,48,212.704163
17.291586,49,212.954895
26.398699,49,213.176786
16.780333,52,213.421093
29.364294,45,213.556213
19.570306,56,213.677377
17.963417,43,213.778504
15.48694,48,213.892561
14.054455,63,214.040466
23.299426,52,214.172446
22.721462,44,214.268326
12.170372,54,214.517541
16.269781,50,214.785168
14.463984,50,214.95962
16.76438,48,215.053039
15.759449,47,215.180577
11.692178,55,215.307125
14.753028,46,215.421638
23.663785,46,215.531398
24.833507,44,215.68612
14.461786,57,215.93909
13.225567,51,216.134455
32.553667,45,216.29848
15.529076,48,216.68534
9.476067,62,216.994269
20.924777,45,217.173244
15.808604,50,217.402826
17.628662,47,217.701819
22.103712,55,217.980249
15.459814,54,218.264184
22.78583,49,218.540444
16.460873,51,218.798576
19.503188,45,218.898442
22.770917,52,219.061324
19.893288,43,219.201852
19.310242,48,219.3229
24.960045,49,219.452654
24.891456,45,219.586622
24.462782,44,219.684903
15.36531,49,219.816792
15.219321,53,219.944674
18.576427,56,220.07631
14.123987,54,220.220959
10.878426,56,220.359783
18.594727,52,220.489648
13.929309,64,220.653622
19.766677,51,220.844004
28.937409,40,220.962548
10.290695,59,221.094991
17.69754,54,221.216343
12.665944,57,221.354902
18.464391,49,221.535622
21.884886,48,221.652539
13.991908,66,221.859924
24.571577,55,222.089027
13.242384,52,222.234994
16.277092,47,222.377332
21.316313,43,222.472888
13.145741,58,222.671021
20.496534,53,222.815622
15.78286,45,223.003935
11.708621,50,223.122468
28.428772,40,223.221273
11.019865,56,223.386865
21.822095,41,223.503793
21.298399,48,223.614735
10.413289,57,223.761995
22.181747,52,223.906894
21.55635,50,224.044346
18.964313,47,224.211182
12.749633,60,224.38615
22.823401,50,224.522046
18.830151,50,224.677111
19.682259,48,224.907749
21.67813,50,225.103486
26.985285,46,225.245951
20.237463,54,225.387464
14.363683,51,225.505253
22.372615,43,225.603465
20.923089,53,225.730309
20.924478,49,225.837499
20.248517,52,225.991262
15.226986,50,226.116018
11.153471,56,226.277684
25.193714,53,226.429608
12.77891,49,226.567979
19.398244,49,226.68942
14.540286,58,226.890468
16.998401,52,227.143477
14.295619,49,227.291867
14.541813,50,227.520352
32.993255,50,227.682812
16.825236,61,227.903105
27.959839,47,228.028406
17.950505,50,228.161381
14.390397,47,228.295653
15.257626,54,228.460423
11.456957,54,228.677849
19.929541,50,228.834237
8.35783,58,229.030435
22.456355,50,229.314682
23.147401,51,229.529622
22.789514,53,229.66673
27.414667,43,229.770184
24.908261,50,229.902741
24.690225,42,230.029906
18.384663,46,230.141478
23.736013,53,230.479753
23.475149,50,230.604167
15.080489,52,230.74392
18.813538,51,230.855253
19.087045,46,231.003151
31.806085,45,231.24436
16.615811,48,231.355666
15.389542,49,231.483943
29.891475,46,231.611711
20.248413,46,231.752484
31.371194,48,231.86251
18.669445,51,232.000954
13.465115,55,232.155988
18.625628,46,232.377156
17.812695,47,232.765792
12.772079,54,233.099954
22.820163,51,233.418193
24.614583,55,233.637945
19.589682,46,233.780983
22.358281,48,233.931352
21.389585,50,234.072375
22.520443,43,234.180536
16.52765,44,234.288042
16.052905,45,234.423889
15.528599,50,234.570077
23.493133,56,234.713006
15.848362,52,234.849497
23.529579,54,234.988373
24.08609,54,235.144358
36.765358,43,235.260984
31.05084,46,235.546985
24.789241,48,235.763062
19.039418,50,235.948397
22.489342,44,236.128231
-0.612226,98,236.434081
20.546365,40,236.529399
17.295474,50,236.694947
26.543095,51,236.822506
21.25816,43,236.920367
23.662318,46,237.0555
21.623004,50,237.210244
26.657562,47,237.527807
14.035094,56,237.824304
13.862087,53,237.947677
17.653836,43,238.109347
28.109814,45,238.303538
23.38716,49,238.434331
8.666445,57,238.586395
13.78805,54,238.738107
21.282325,52,238.905301
11.875433,50,239.028154
25.89265,45,239.127651
31.516072,43,239.247082
14.484434,53,239.610022
20.579441,41,239.796332
0.712314,76,240.028993
17.760042,43,240.179057
14.722513,42,240.274789
16.327286,51,240.403418
14.648562,54,240.545399
22.29979,47,240.67138
12.334675,55,240.818995
23.12115,50,241.081056
16.673604,48,241.287059
17.365798,48,241.427784
16.452684,45,241.629428
17.244465,47,241.760083
18.873851,45,241.917972
23.389489,47,242.052753
29.151722,45,242.164569
22.792038,49,242.281133
23.48299,45,242.402331
17.407742,50,242.538117
17.772831,43,242.630146
25.081578,40,242.751154
17.61388,48,243.05135
16.03914,46,243.326195
20.040344,48,243.481557
18.691738,52,243.701848
31.433334,43,243.804374
18.556873,48,243.959491
33.335913,47,244.102837
23.47899,43,244.203303
18.511822,45,244.360464
18.374951,52,244.509242
16.247904,49,244.629262
20.756176,41,244.737543
26.651846,48,244.838019
24.485742,42,244.951943
19.196095,50,245.065729
16.364625,51,245.177076
16.529309,51,245.31318
17.056523,50,245.463634
22.115949,43,245.584362
17.936967,49,245.799711
24.81558,43,246.043766
19.080283,47,246.162431
27.081144,51,246.3171
27.754008,42,246.447749
20.420581,44,246.536479
15.438613,46,246.675018
18.869242,44,246.785821
20.608554,52,246.920658
21.322329,48,247.024418
19.598223,44,247.148527
16.586249,47,247.27436
19.071424,44,247.487391
26.062585,57,247.81039
22.508301,43,248.027042
25.79852,51,248.324885
29.285528,43,248.491525
16.749396,46,248.62791
18.299159,46,248.80992
14.981082,50,248.999899
16.523587,47,249.144159
15.835557,43,249.257519
18.407971,52,249.394483
32.515395,44,249.511941
18.716991,54,249.652816
19.596879,49,249.779593
22.782025,41,250.015574
20.10677,44,250.266012
16.051134,49,250.564611
15.71979,46,250.67237
17.698777,46,250.810502
20.800392,50,251.068075
22.151305,43,251.194258
25.841464,46,251.312178
27.756789,46,251.534145
21.73901,44,251.71926
19.267334,43,251.834665
16.796995,48,251.976707
38.314682,47,252.267795
30.786103,42,252.465107
25.376081,43,252.576818
23.268269,51,252.701925
19.828146,44,252.827598
28.951079,44,252.928482
22.574703,47,253.046721
21.504937,44,253.150993
23.682599,45,253.294435
26.687418,45,253.390636
19.486399,45,253.514247
25.25272,43,253.635515
17.830914,47,253.778941
18.035433,47,253.888055
13.579057,51,254.087946
19.042991,45,254.201994
24.313426,50,254.364115
27.093807,46,254.481383
15.231159,47,254.60537
18.461482,47,254.716922
19.874256,47,254.861112
20.554494,54,255.000254
18.978647,43,255.11327
18.457101,46,255.237049
24.188358,46,255.351599
11.594744,58,255.522699
30.188447,41,255.635702
17.808762,47,255.746666
23.581752,47,255.870431
25.839303,41,256.121337
18.810039,47,256.405668
26.235814,47,256.52942
14.132067,47,256.679641
34.464556,44,256.777758
18.398845,45,256.971145
18.112808,46,257.111804
26.15826,45,257.24751
18.779646,48,257.517841
23.704282,44,257.710668
21.172739,48,257.97151
13.118608,49,258.310871
22.435697,44,258.542209
39.586509,45,258.682234
16.875968,46,258.804753
14.159524,56,258.986361
23.974537,45,259.087059
27.292969,47,259.202968
29.699625,43,259.289176
21.417384,46,259.536713
22.017204,45,259.661351
28.158475,45,259.767621
22.772627,43,259.921825
20.066579,44,260.029728
17.315947,48,260.131214
18.839128,48,260.255408
17.383302,46,260.46131
19.830279,46,260.610058
19.081201,49,260.725128
22.763623,45,260.845972
19.801312,50,260.988895
24.190077,43,261.095452
19.188104,45,261.199696
30.946659,38,261.340733
34.799717,41,261.460097
27.100043,39,261.686773
23.958865,44,261.943678
31.967131,49,262.152133
22.087927,49,262.298834
25.085447,45,262.501143
27.156043,43,262.615993
29.007829,47,262.903273
35.449243,43,263.079992
32.606223,43,263.270747
31.821658,38,263.414281
22.788409,45,263.554373
17.824839,44,263.65766
24.448842,45,263.78595
19.633121,41,263.985727
38.65928,40,264.312198
21.268227,52,264.579155
32.655966,42,264.773695
17.409106,48,264.962771
25.808703,40,265.062055
25.571824,46,265.178055
21.361797,45,265.295044
22.394536,43,265.396032
25.549604,43,265.511076
33.001531,40,265.604899
21.369635,41,265.759303
27.503978,49,265.932429
21.437258,46,266.044976
21.847614,41,266.15318
28.141375,38,266.261916
30.730777,44,266.378949
30.575783,43,266.501166
26.01139,41,266.702165
29.917388,42,266.794207
27.850538,45,266.920327
20.18665,48,267.052796
23.848761,44,267.154864
21.823082,41,267.248138
17.373465,47,267.354475
19.848356,44,267.489108
19.382248,50,267.590307
19.74539,41,267.765778
22.660403,41,267.937866
26.15119,44,268.112522
16.664835,45,268.402227
24.1843,45,268.659007
34.903198,38,268.943634
23.178974,40,269.060088
24.052607,43,269.161092
24.507125,45,269.278137
18.628535,50,269.544334
20.21119,46,269.699973
22.867315,46,269.974115
26.137401,46,270.302305
21.99786,40,270.486101
28.569405,41,270.582155
26.108619,42,270.699385
19.815005,43,270.860941
29.386286,41,271.02952
35.974899,40,271.295442
29.08387,40,271.438496
23.452241,44,271.545206
31.901939,46,271.660144
22.990709,46,271.778889
17.287636,46,271.926802
21.128753,46,272.124789
26.463868,43,272.265935
19.088012,47,272.495949
23.2441,43,272.611108
21.77953,46,272.728438
25.797797,45,272.918949
18.877084,44,273.031616
18.332019,46,273.138155
17.961739,46,273.249747
25.572894,39,273.35232
19.906897,44,273.472703
15.361974,47,273.646698
18.760915,47,273.827309
